"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
12.10.2021 04:00:00,1016,0.431,-4.19,-0.503
12.10.2021 04:15:00,1016,0.438,-4.17,-0.490
12.10.2021 04:30:00,1016,0.450,-4.17,-0.431
12.10.2021 04:45:00,1015,0.445,-4.13,-0.453
12.10.2021 05:00:00,1015,0.479,-4.12,-0.196
12.10.2021 05:15:00,1015,0.476,-4.10,0.112
12.10.2021 05:30:00,1015,0.451,-4.11,0.0120
12.10.2021 05:45:00,1015,0.444,-4.11,-0.591
12.10.2021 06:00:00,1014,0.459,-4.17,-0.633
12.10.2021 06:15:00,1014,0.455,-4.17,-0.376
12.10.2021 06:30:00,1014,0.481,-4.16,-0.472
12.10.2021 06:45:00,1014,0.466,-4.15,-0.546
12.10.2021 07:00:00,1014,0.429,-4.17,-0.460
12.10.2021 07:15:00,1014,0.448,-4.20,-0.0127
12.10.2021 07:30:00,1014,0.802,-4.12,-0.166
12.10.2021 07:45:00,1014,2.36,-3.71,1.22
12.10.2021 08:00:00,1015,3.36,-3.47,3.25
12.10.2021 08:15:00,1015,12.6,-0.694,13.5
12.10.2021 08:30:00,1014,39.6,11.1,39.5
12.10.2021 08:45:00,1015,49.6,17.3,52.7
12.10.2021 09:00:00,1014,80.5,34.7,85.6
12.10.2021 09:15:00,1014,159,85.7,160
12.10.2021 09:30:00,1015,210,129,202
12.10.2021 09:45:00,1015,241,169,235
12.10.2021 10:00:00,1015,286,197,286
12.10.2021 10:15:00,1015,287,193,284
12.10.2021 10:30:00,1015,365,260,363
12.10.2021 10:45:00,1015,379,269,373
12.10.2021 11:00:00,1015,394,264,380
12.10.2021 11:15:00,1015,341,208,327
12.10.2021 11:30:00,1015,418,271,406
12.10.2021 11:45:00,1015,432,281,420
12.10.2021 12:00:00,1015,407,245,392
12.10.2021 12:15:00,1015,281,124,259
12.10.2021 12:30:00,1015,286,134,266
12.10.2021 12:45:00,1015,400,242,385
12.10.2021 13:00:00,1015,442,304,434
12.10.2021 13:15:00,1015,533,416,534
12.10.2021 13:30:00,1015,526,411,527
12.10.2021 13:45:00,1015,522,421,525
12.10.2021 14:00:00,1015,504,410,509
12.10.2021 14:15:00,1015,496,399,501
12.10.2021 14:30:00,1015,482,384,487
12.10.2021 14:45:00,1015,471,378,476
12.10.2021 15:00:00,1015,439,332,442
12.10.2021 15:15:00,1014,412,330,419
12.10.2021 15:30:00,1015,347,254,353
12.10.2021 15:45:00,1015,338,251,343
12.10.2021 16:00:00,1015,289,213,297
12.10.2021 16:15:00,1015,264,178,271
12.10.2021 16:30:00,1015,277,192,288
12.10.2021 16:45:00,1015,232,139,236
12.10.2021 17:00:00,1015,115,57.8,121
12.10.2021 17:15:00,1015,162,83.2,170
12.10.2021 17:30:00,1015,57.0,21.5,59.4
12.10.2021 17:45:00,1015,15.0,0.415,18.0
12.10.2021 18:00:00,1015,19.0,1.91,19.8
12.10.2021 18:15:00,1015,38.6,10.3,30.5
12.10.2021 18:30:00,1015,6.83,-2.00,6.02
12.10.2021 18:45:00,1015,2.04,-3.96,0.797
12.10.2021 19:00:00,1015,0.522,-4.45,-0.705
12.10.2021 19:15:00,1016,0.317,-4.54,0.0500
12.10.2021 19:30:00,1016,0.293,-4.53,-2.32
12.10.2021 19:45:00,1016,0.316,-4.60,-3.22
12.10.2021 20:00:00,1016,0.260,-4.63,-1.67
12.10.2021 20:15:00,1016,0.285,-4.64,-0.649
12.10.2021 20:30:00,1016,0.299,-4.57,-1.24
12.10.2021 20:45:00,1016,0.294,-4.62,-2.56
12.10.2021 21:00:00,1016,0.272,-4.62,-1.26
12.10.2021 21:15:00,1016,0.277,-4.60,-2.74
12.10.2021 21:30:00,1016,0.273,-4.64,-2.49
12.10.2021 21:45:00,1016,0.274,-4.64,-0.743
12.10.2021 22:00:00,1017,0.284,-4.60,0.0693
12.10.2021 22:15:00,1017,0.304,-4.56,-0.458
12.10.2021 22:30:00,1017,0.287,-4.59,-1.07
12.10.2021 22:45:00,1017,0.290,-4.60,-2.24
12.10.2021 23:00:00,1017,0.251,-4.68,-3.50
12.10.2021 23:15:00,1017,0.267,-4.69,-3.10
12.10.2021 23:30:00,1017,0.252,-4.68,-1.18
12.10.2021 23:45:00,1017,0.300,-4.57,-1.40
13.10.2021 00:00:00,1017,0.320,-4.54,-2.09
13.10.2021 00:15:00,1017,0.291,-4.53,-2.10
13.10.2021 00:30:00,1017,0.292,-4.57,-2.65
13.10.2021 00:45:00,1017,0.263,-4.67,-3.72
13.10.2021 01:00:00,1017,0.235,-4.81,-4.22
13.10.2021 01:15:00,1017,0.169,-4.87,-3.70
13.10.2021 01:30:00,1017,0.212,-4.87,-3.17
13.10.2021 01:45:00,1017,0.184,-4.85,-3.46
13.10.2021 02:00:00,1017,0.164,-4.88,-3.15
13.10.2021 02:15:00,1017,0.180,-4.86,-3.19
13.10.2021 02:30:00,1017,0.212,-4.87,-2.92
13.10.2021 02:45:00,1017,0.169,-4.85,-2.89
13.10.2021 03:00:00,1018,0.205,-4.81,-2.60
13.10.2021 03:15:00,1017,0.232,-4.76,-2.96
13.10.2021 03:30:00,1018,0.212,-4.76,-2.70
13.10.2021 03:45:00,1018,0.220,-4.73,-3.37
13.10.2021 04:00:00,1018,0.228,-4.74,-3.47
13.10.2021 04:15:00,1018,0.182,-4.80,-4.13
13.10.2021 04:30:00,1018,0.192,-4.85,-2.66
13.10.2021 04:45:00,1018,0.200,-4.76,-1.58
13.10.2021 05:00:00,1018,0.241,-4.70,-2.61
13.10.2021 05:15:00,1018,0.235,-4.66,-2.28
13.10.2021 05:30:00,1018,0.262,-4.65,-1.08
13.10.2021 05:45:00,1018,0.290,-4.59,-1.08
13.10.2021 06:00:00,1018,0.320,-4.53,-0.971
13.10.2021 06:15:00,1018,0.332,-4.46,-2.09
13.10.2021 06:30:00,1018,0.322,-4.55,-2.58
13.10.2021 06:45:00,1018,0.324,-4.51,-2.45
13.10.2021 07:00:00,1018,0.325,-4.49,-1.86
13.10.2021 07:15:00,1018,0.364,-4.44,-1.79
13.10.2021 07:30:00,1018,1.71,-4.05,0.0417
13.10.2021 07:45:00,1018,5.07,-2.83,3.56
13.10.2021 08:00:00,1019,10.3,-1.20,9.97
13.10.2021 08:15:00,1019,23.5,3.89,23.0
13.10.2021 08:30:00,1019,28.5,6.15,28.7
13.10.2021 08:45:00,1019,41.6,12.6,41.8
13.10.2021 09:00:00,1019,42.5,10.6,39.6
13.10.2021 09:15:00,1019,49.6,12.3,50.3
13.10.2021 09:30:00,1019,81.1,26.1,74.0
13.10.2021 09:45:00,1020,52.7,12.4,49.0
13.10.2021 10:00:00,1020,101,31.7,93.9
13.10.2021 10:15:00,1020,167,69.1,158
13.10.2021 10:30:00,1020,286,134,259
13.10.2021 10:45:00,1020,223,80.3,206
13.10.2021 11:00:00,1020,227,82.3,210
13.10.2021 11:15:00,1020,129,39.1,116
13.10.2021 11:30:00,1020,246,87.0,219
13.10.2021 11:45:00,1020,253,88.6,224
13.10.2021 12:00:00,1020,263,91.2,234
13.10.2021 12:15:00,1020,317,130,292
13.10.2021 12:30:00,1020,381,209,363
13.10.2021 12:45:00,1020,452,249,435
13.10.2021 13:00:00,1020,496,295,488
13.10.2021 13:15:00,1020,417,230,402
13.10.2021 13:30:00,1020,287,126,273
13.10.2021 13:45:00,1020,233,97.1,219
13.10.2021 14:00:00,1020,60.7,17.1,55.4
13.10.2021 14:15:00,1020,70.4,19.0,64.5
13.10.2021 14:30:00,1020,122,37.9,120
13.10.2021 14:45:00,1020,330,163,318
13.10.2021 15:00:00,1020,179,60.6,170
13.10.2021 15:15:00,1020,83.0,24.5,81.5
13.10.2021 15:30:00,1020,59.0,14.9,57.9
13.10.2021 15:45:00,1020,72.6,20.0,69.2
13.10.2021 16:00:00,1021,65.4,17.1,62.4
13.10.2021 16:15:00,1020,54.1,14.6,53.1
13.10.2021 16:30:00,1020,41.1,9.46,42.4
13.10.2021 16:45:00,1020,39.0,8.78,39.7
13.10.2021 17:00:00,1020,54.2,15.9,53.2
13.10.2021 17:15:00,1020,63.6,18.9,64.2
13.10.2021 17:30:00,1020,42.7,11.3,42.8
13.10.2021 17:45:00,1020,27.2,5.15,28.9
13.10.2021 18:00:00,1020,13.3,0.533,14.3
13.10.2021 18:15:00,1020,7.90,-1.34,7.49
13.10.2021 18:30:00,1020,3.85,-2.77,2.76
13.10.2021 18:45:00,1020,1.63,-3.46,-0.0353
13.10.2021 19:00:00,1020,0.704,-3.72,-1.05
13.10.2021 19:15:00,1020,0.585,-3.77,-1.14
13.10.2021 19:30:00,1020,0.565,-3.86,-3.23
13.10.2021 19:45:00,1020,0.474,-4.12,-3.07
13.10.2021 20:00:00,1020,0.443,-4.24,-2.25
13.10.2021 20:15:00,1020,0.418,-4.32,-0.856
13.10.2021 20:30:00,1020,0.424,-4.32,-0.530
13.10.2021 20:45:00,1020,0.398,-4.31,-0.262
13.10.2021 21:00:00,1020,0.408,-4.27,0.227
13.10.2021 21:15:00,1020,0.415,-4.23,0.564
13.10.2021 21:30:00,1020,0.458,-4.16,0.394
13.10.2021 21:45:00,1020,0.450,-4.16,-0.809
13.10.2021 22:00:00,1020,0.447,-4.17,-0.456
13.10.2021 22:15:00,1020,0.452,-4.12,-0.326
13.10.2021 22:30:00,1020,0.480,-4.09,-0.294
13.10.2021 22:45:00,1020,0.488,-4.05,-0.299
13.10.2021 23:00:00,1019,0.516,-4.01,-0.277
13.10.2021 23:15:00,1019,0.529,-3.95,-0.256
13.10.2021 23:30:00,1019,0.542,-3.90,-0.301
13.10.2021 23:45:00,1019,0.560,-3.87,-0.260
14.10.2021 00:00:00,1019,0.571,-3.86,-0.249
14.10.2021 00:15:00,1019,0.619,-3.82,-0.227
14.10.2021 00:30:00,1019,0.607,-3.79,-0.371
14.10.2021 00:45:00,1019,0.593,-3.79,-0.608
14.10.2021 01:00:00,1019,0.617,-3.75,-0.640
14.10.2021 01:15:00,1019,0.616,-3.73,-0.444
14.10.2021 01:30:00,1019,0.638,-3.68,-0.290
14.10.2021 01:45:00,1019,0.672,-3.64,-0.300
14.10.2021 02:00:00,1019,0.660,-3.65,-0.284
14.10.2021 02:15:00,1019,0.657,-3.60,-0.343
14.10.2021 02:30:00,1019,0.686,-3.64,-0.426
14.10.2021 02:45:00,1019,0.659,-3.61,-0.515
14.10.2021 03:00:00,1019,0.613,-3.61,-1.20
14.10.2021 03:15:00,1019,0.652,-3.62,-1.36
14.10.2021 03:30:00,1019,0.651,-3.68,-2.73
14.10.2021 03:45:00,1019,0.599,-3.77,-3.03
14.10.2021 04:00:00,1019,0.593,-3.82,-3.14
14.10.2021 04:15:00,1018,0.574,-3.81,-1.32
14.10.2021 04:30:00,1018,0.623,-3.77,-1.16
14.10.2021 04:45:00,1018,0.625,-3.67,-1.54
14.10.2021 05:00:00,1018,0.638,-3.72,-1.50
14.10.2021 05:15:00,1018,0.631,-3.69,-1.01
14.10.2021 05:30:00,1018,0.601,-3.65,-0.809
14.10.2021 05:45:00,1018,0.621,-3.69,-0.752
14.10.2021 06:00:00,1018,0.633,-3.67,-0.748
14.10.2021 06:15:00,1018,0.653,-3.67,-0.562
14.10.2021 06:30:00,1018,0.659,-3.66,-0.562
14.10.2021 06:45:00,1018,0.638,-3.66,-1.29
14.10.2021 07:00:00,1018,0.659,-3.65,-0.436
14.10.2021 07:15:00,1018,0.658,-3.64,-0.414
14.10.2021 07:30:00,1018,0.779,-3.60,-0.797
14.10.2021 07:45:00,1018,1.61,-3.40,0.469
14.10.2021 08:00:00,1018,2.80,-3.07,2.13
14.10.2021 08:15:00,1018,5.34,-2.29,4.97
14.10.2021 08:30:00,1018,10.5,-0.488,11.1
14.10.2021 08:45:00,1018,15.2,1.11,16.3
14.10.2021 09:00:00,1018,29.4,5.57,31.1
14.10.2021 09:15:00,1018,47.0,12.1,48.1
14.10.2021 09:30:00,1018,47.0,11.5,47.4
14.10.2021 09:45:00,1018,52.2,13.5,51.8
14.10.2021 10:00:00,1018,54.7,14.3,54.5
14.10.2021 10:15:00,1018,48.9,12.4,47.6
14.10.2021 10:30:00,1018,77.3,21.4,74.3
14.10.2021 10:45:00,1018,129,39.4,123
14.10.2021 11:00:00,1018,115,35.2,109
14.10.2021 11:15:00,1018,96.0,28.2,92.0
14.10.2021 11:30:00,1018,85.4,24.6,81.6
14.10.2021 11:45:00,1018,88.1,24.9,84.1
14.10.2021 12:00:00,1018,117,34.6,111
14.10.2021 12:15:00,1017,166,54.3,156
14.10.2021 12:30:00,1017,166,51.3,155
14.10.2021 12:45:00,1017,140,43.0,131
14.10.2021 13:00:00,1017,149,45.1,139
14.10.2021 13:15:00,1017,172,53.3,161
14.10.2021 13:30:00,1017,203,65.5,190
14.10.2021 13:45:00,1017,216,70.2,204
14.10.2021 14:00:00,1017,202,67.2,191
14.10.2021 14:15:00,1017,180,56.5,171
14.10.2021 14:30:00,1016,177,55.6,167
14.10.2021 14:45:00,1016,236,84.5,225
14.10.2021 15:00:00,1016,271,108,260
14.10.2021 15:15:00,1016,211,81.4,206
14.10.2021 15:30:00,1016,212,82.2,206
14.10.2021 15:45:00,1016,165,59.2,159
14.10.2021 16:00:00,1016,144,47.5,141
14.10.2021 16:15:00,1016,96.2,28.9,94.8
14.10.2021 16:30:00,1016,84.6,24.9,85.1
14.10.2021 16:45:00,1015,74.5,21.4,75.3
14.10.2021 17:00:00,1015,62.1,17.5,64.3
14.10.2021 17:15:00,1015,23.4,4.45,25.9
14.10.2021 17:30:00,1015,23.6,4.21,23.3
14.10.2021 17:45:00,1015,22.7,3.97,23.7
14.10.2021 18:00:00,1015,10.8,-0.160,12.1
14.10.2021 18:15:00,1015,5.17,-2.04,4.83
14.10.2021 18:30:00,1015,2.09,-2.97,0.732
14.10.2021 18:45:00,1014,1.06,-3.25,-0.746
14.10.2021 19:00:00,1014,0.761,-3.36,-1.10
14.10.2021 19:15:00,1014,0.754,-3.40,-0.961
14.10.2021 19:30:00,1014,0.756,-3.44,-1.06
14.10.2021 19:45:00,1014,0.717,-3.46,-1.14
14.10.2021 20:00:00,1014,0.696,-3.50,-1.02
14.10.2021 20:15:00,1014,0.701,-3.48,-1.02
14.10.2021 20:30:00,1013,0.698,-3.51,-1.00
14.10.2021 20:45:00,1013,0.706,-3.54,-0.934
14.10.2021 21:00:00,1013,0.694,-3.52,-0.904
14.10.2021 21:15:00,1013,0.697,-3.53,-0.854
14.10.2021 21:30:00,1013,0.685,-3.50,-0.906
14.10.2021 21:45:00,1012,0.704,-3.47,-0.816
14.10.2021 22:00:00,1012,0.727,-3.46,-0.793
14.10.2021 22:15:00,1012,0.737,-3.43,-0.683
14.10.2021 22:30:00,1012,0.773,-3.35,-0.858
14.10.2021 22:45:00,1012,0.757,-3.30,-0.964
14.10.2021 23:00:00,1012,0.754,-3.30,-0.972
14.10.2021 23:15:00,1012,0.778,-3.30,-0.927
14.10.2021 23:30:00,1012,0.776,-3.32,-1.08
14.10.2021 23:45:00,1011,0.779,-3.32,-1.06
15.10.2021 00:00:00,1011,0.767,-3.32,-1.22
15.10.2021 00:15:00,1011,0.782,-3.34,-1.16
15.10.2021 00:30:00,1011,0.781,-3.34,-1.38
15.10.2021 00:45:00,1011,0.742,-3.37,-1.21
15.10.2021 01:00:00,1010,0.746,-3.36,-1.19
15.10.2021 01:15:00,1010,0.742,-3.39,-1.14
15.10.2021 01:30:00,1010,0.716,-3.38,-1.01
15.10.2021 01:45:00,1010,0.739,-3.40,-1.02
15.10.2021 02:00:00,1009,0.752,-3.37,-0.995
15.10.2021 02:15:00,1009,0.745,-3.36,-1.04
15.10.2021 02:30:00,1009,0.744,-3.36,-0.907
15.10.2021 02:45:00,1009,0.759,-3.37,-0.912
15.10.2021 03:00:00,1009,0.760,-3.36,-1.31
15.10.2021 03:15:00,1008,0.759,-3.34,-1.54
15.10.2021 03:30:00,1008,0.767,-3.35,-1.60
15.10.2021 03:45:00,1008,0.728,-3.40,-1.78
15.10.2021 04:00:00,1008,0.713,-3.42,-1.16
15.10.2021 04:15:00,1007,0.730,-3.45,-1.09
15.10.2021 04:30:00,1007,0.726,-3.46,-0.998
15.10.2021 04:45:00,1007,0.730,-3.43,-0.950
15.10.2021 05:00:00,1007,0.737,-3.43,-1.06
15.10.2021 05:15:00,1006,0.740,-3.45,-0.976
15.10.2021 05:30:00,1006,0.703,-3.47,-0.927
15.10.2021 05:45:00,1006,0.701,-3.44,-0.832
15.10.2021 06:00:00,1006,0.723,-3.42,-1.64
15.10.2021 06:15:00,1006,0.727,-3.50,-1.84
15.10.2021 06:30:00,1006,0.697,-3.58,-0.748
15.10.2021 06:45:00,1006,0.645,-3.64,-0.585
15.10.2021 07:00:00,1006,0.643,-3.69,-0.353
15.10.2021 07:15:00,1006,0.542,-3.89,-0.283
15.10.2021 07:30:00,1007,0.544,-4.02,-0.218
15.10.2021 07:45:00,1007,0.647,-4.13,0.356
15.10.2021 08:00:00,1008,0.830,-4.15,0.356
15.10.2021 08:15:00,1008,4.45,-3.14,4.26
15.10.2021 08:30:00,1008,5.72,-2.72,5.66
15.10.2021 08:45:00,1008,7.86,-1.84,8.23
15.10.2021 09:00:00,1008,23.0,2.83,25.7
15.10.2021 09:15:00,1009,21.3,3.04,28.3
15.10.2021 09:30:00,1009,23.4,3.97,36.2
15.10.2021 09:45:00,1009,129,74.9,135
15.10.2021 10:00:00,1010,231,148,234
15.10.2021 10:15:00,1010,316,231,297
15.10.2021 10:30:00,1010,259,183,245
15.10.2021 10:45:00,1011,350,257,350
15.10.2021 11:00:00,1011,383,279,382
15.10.2021 11:15:00,1011,399,291,400
15.10.2021 11:30:00,1011,426,327,428
15.10.2021 11:45:00,1012,455,351,456
15.10.2021 12:00:00,1012,394,275,392
15.10.2021 12:15:00,1012,471,357,471
15.10.2021 12:30:00,1012,485,376,486
15.10.2021 12:45:00,1013,497,395,500
15.10.2021 13:00:00,1013,540,404,541
15.10.2021 13:15:00,1013,362,216,358
15.10.2021 13:30:00,1013,514,387,514
15.10.2021 13:45:00,1013,492,357,492
15.10.2021 14:00:00,1013,332,245,346
15.10.2021 14:15:00,1013,261,154,265
15.10.2021 14:30:00,1014,412,311,421
15.10.2021 14:45:00,1014,438,351,452
15.10.2021 15:00:00,1014,417,335,431
15.10.2021 15:15:00,1014,388,292,399
15.10.2021 15:30:00,1014,386,274,399
15.10.2021 15:45:00,1014,359,216,355
15.10.2021 16:00:00,1014,155,105,170
15.10.2021 16:15:00,1014,63.1,27.9,74.7
15.10.2021 16:30:00,1014,46.4,14.2,54.8
15.10.2021 16:45:00,1014,102,43.9,102
15.10.2021 17:00:00,1015,161,81.6,162
15.10.2021 17:15:00,1015,205,86.4,191
15.10.2021 17:30:00,1015,94.0,40.6,101
15.10.2021 17:45:00,1015,22.7,4.66,25.8
15.10.2021 18:00:00,1015,11.8,-0.0776,12.4
15.10.2021 18:15:00,1015,9.83,-0.450,7.82
15.10.2021 18:30:00,1015,3.97,-2.95,-0.266
15.10.2021 18:45:00,1016,1.38,-3.86,-3.26
15.10.2021 19:00:00,1016,0.521,-4.19,-3.87
15.10.2021 19:15:00,1016,0.437,-4.23,-3.75
15.10.2021 19:30:00,1016,0.394,-4.35,-4.98
15.10.2021 19:45:00,1016,0.371,-4.42,-4.47
15.10.2021 20:00:00,1016,0.385,-4.35,-2.96
15.10.2021 20:15:00,1016,0.394,-4.30,-4.34
15.10.2021 20:30:00,1016,0.397,-4.30,-4.41
15.10.2021 20:45:00,1016,0.383,-4.33,-3.83
15.10.2021 21:00:00,1017,0.395,-4.32,-2.10
15.10.2021 21:15:00,1017,0.428,-4.27,-1.28
15.10.2021 21:30:00,1017,0.429,-4.21,-1.98
15.10.2021 21:45:00,1017,0.419,-4.23,-3.44
15.10.2021 22:00:00,1017,0.370,-4.36,-4.37
15.10.2021 22:15:00,1017,0.348,-4.42,-3.43
15.10.2021 22:30:00,1017,0.359,-4.43,-3.51
15.10.2021 22:45:00,1017,0.320,-4.51,-3.30
15.10.2021 23:00:00,1017,0.320,-4.49,-1.37
15.10.2021 23:15:00,1017,0.330,-4.43,-1.23
15.10.2021 23:30:00,1017,0.370,-4.40,-0.887
15.10.2021 23:45:00,1018,0.365,-4.35,-1.33
16.10.2021 00:00:00,1018,0.379,-4.39,-1.96
16.10.2021 00:15:00,1018,0.351,-4.46,-2.10
16.10.2021 00:30:00,1017,0.319,-4.50,-1.84
16.10.2021 00:45:00,1017,0.321,-4.51,-1.71
16.10.2021 01:00:00,1017,0.356,-4.50,-1.66
16.10.2021 01:15:00,1018,0.343,-4.51,-2.19
16.10.2021 01:30:00,1018,0.339,-4.46,-3.27
16.10.2021 01:45:00,1017,0.311,-4.58,-4.41
16.10.2021 02:00:00,1017,0.260,-4.65,-4.14
16.10.2021 02:15:00,1018,0.265,-4.63,-1.56
16.10.2021 02:30:00,1018,0.279,-4.59,-1.21
16.10.2021 02:45:00,1017,0.276,-4.62,-1.36
16.10.2021 03:00:00,1017,0.301,-4.55,-1.31
16.10.2021 03:15:00,1017,0.342,-4.50,-0.921
16.10.2021 03:30:00,1017,0.335,-4.48,-1.14
16.10.2021 03:45:00,1017,0.337,-4.48,-1.88
16.10.2021 04:00:00,1017,0.333,-4.51,-2.04
16.10.2021 04:15:00,1017,0.311,-4.57,-3.36
16.10.2021 04:30:00,1017,0.269,-4.60,-1.56
16.10.2021 04:45:00,1017,0.293,-4.58,-0.773
16.10.2021 05:00:00,1017,0.310,-4.53,-0.863
16.10.2021 05:15:00,1017,0.310,-4.51,-0.886
16.10.2021 05:30:00,1017,0.312,-4.51,-0.909
16.10.2021 05:45:00,1017,0.373,-4.47,-0.806
16.10.2021 06:00:00,1017,0.323,-4.49,-1.82
16.10.2021 06:15:00,1017,0.297,-4.52,-1.08
16.10.2021 06:30:00,1017,0.344,-4.50,-0.973
16.10.2021 06:45:00,1017,0.345,-4.47,-0.960
16.10.2021 07:00:00,1017,0.349,-4.44,-1.30
16.10.2021 07:15:00,1017,0.330,-4.43,-1.21
16.10.2021 07:30:00,1017,0.450,-4.46,-1.22
16.10.2021 07:45:00,1017,1.03,-4.32,-0.561
16.10.2021 08:00:00,1017,2.25,-3.97,1.36
16.10.2021 08:15:00,1018,4.29,-3.37,3.63
16.10.2021 08:30:00,1018,8.10,-2.16,7.85
16.10.2021 08:45:00,1018,14.4,-0.0100,14.8
16.10.2021 09:00:00,1018,23.7,3.27,24.0
16.10.2021 09:15:00,1018,26.8,4.13,26.8
16.10.2021 09:30:00,1018,32.3,6.01,32.3
16.10.2021 09:45:00,1018,40.6,8.74,40.6
16.10.2021 10:00:00,1018,51.2,12.2,50.2
16.10.2021 10:15:00,1018,67.7,17.7,65.5
16.10.2021 10:30:00,1018,91.6,25.4,86.0
16.10.2021 10:45:00,1018,117,34.1,109
16.10.2021 11:00:00,1018,122,36.3,116
16.10.2021 11:15:00,1018,106,30.8,98.8
16.10.2021 11:30:00,1018,102,29.2,96.2
16.10.2021 11:45:00,1018,105,30.2,96.6
16.10.2021 12:00:00,1018,119,34.3,108
16.10.2021 12:15:00,1018,127,37.2,116
16.10.2021 12:30:00,1018,151,45.1,138
16.10.2021 12:45:00,1018,167,50.1,152
16.10.2021 13:00:00,1018,184,56.3,168
16.10.2021 13:15:00,1018,202,63.0,188
16.10.2021 13:30:00,1018,219,69.3,201
16.10.2021 13:45:00,1018,187,58.8,172
16.10.2021 14:00:00,1018,183,56.4,168
16.10.2021 14:15:00,1018,180,55.6,165
16.10.2021 14:30:00,1018,163,49.8,150
16.10.2021 14:45:00,1018,149,45.5,137
16.10.2021 15:00:00,1017,125,37.1,116
16.10.2021 15:15:00,1017,116,33.7,108
16.10.2021 15:30:00,1017,124,36.8,117
16.10.2021 15:45:00,1017,127,38.3,121
16.10.2021 16:00:00,1017,88.7,25.5,84.5
16.10.2021 16:15:00,1017,64.0,16.9,62.0
16.10.2021 16:30:00,1017,59.2,15.6,57.9
16.10.2021 16:45:00,1017,35.9,7.81,36.0
16.10.2021 17:00:00,1017,31.6,6.19,31.4
16.10.2021 17:15:00,1017,35.9,7.85,37.0
16.10.2021 17:30:00,1017,23.9,3.82,25.1
16.10.2021 17:45:00,1017,19.4,2.18,20.2
16.10.2021 18:00:00,1016,13.2,0.361,13.0
16.10.2021 18:15:00,1016,6.68,-2.06,5.24
16.10.2021 18:30:00,1016,1.75,-3.68,-0.213
16.10.2021 18:45:00,1016,0.743,-3.96,-1.25
16.10.2021 19:00:00,1016,0.514,-4.04,-1.45
16.10.2021 19:15:00,1016,0.502,-4.04,-1.41
16.10.2021 19:30:00,1016,0.483,-4.04,-1.54
16.10.2021 19:45:00,1016,0.495,-4.06,-1.52
16.10.2021 20:00:00,1016,0.482,-4.08,-1.39
16.10.2021 20:15:00,1016,0.493,-4.08,-1.35
16.10.2021 20:30:00,1016,0.456,-4.09,-1.34
16.10.2021 20:45:00,1016,0.521,-4.10,-1.18
16.10.2021 21:00:00,1016,0.471,-4.10,-1.21
16.10.2021 21:15:00,1016,0.471,-4.06,-1.46
16.10.2021 21:30:00,1016,0.456,-4.13,-2.89
16.10.2021 21:45:00,1016,0.459,-4.08,-1.01
16.10.2021 22:00:00,1016,0.499,-4.10,-0.873
16.10.2021 22:15:00,1016,0.483,-4.06,-1.25
16.10.2021 22:30:00,1015,0.507,-4.07,-2.02
16.10.2021 22:45:00,1015,0.479,-4.11,-2.90
16.10.2021 23:00:00,1015,0.460,-4.13,-1.19
16.10.2021 23:15:00,1015,0.478,-4.08,-1.05
16.10.2021 23:30:00,1015,0.468,-4.09,-1.03
16.10.2021 23:45:00,1015,0.508,-4.09,-0.971
17.10.2021 00:00:00,1015,0.489,-4.05,-1.09
17.10.2021 00:15:00,1015,0.457,-4.03,-1.12
17.10.2021 00:30:00,1015,0.455,-4.08,-1.91
17.10.2021 00:45:00,1015,0.460,-4.10,-2.05
17.10.2021 01:00:00,1015,0.463,-4.16,-2.77
17.10.2021 01:15:00,1015,0.460,-4.17,-1.62
17.10.2021 01:30:00,1015,0.455,-4.18,-1.70
17.10.2021 01:45:00,1015,0.468,-4.15,-1.35
17.10.2021 02:00:00,1015,0.460,-4.13,-1.33
17.10.2021 02:15:00,1015,0.453,-4.13,-1.31
17.10.2021 02:30:00,1015,0.440,-4.07,-1.25
17.10.2021 02:45:00,1015,0.472,-4.11,-1.14
17.10.2021 03:00:00,1015,0.477,-4.10,-1.07
17.10.2021 03:15:00,1015,0.452,-4.12,-1.17
17.10.2021 03:30:00,1015,0.466,-4.14,-1.17
17.10.2021 03:45:00,1015,0.459,-4.15,-1.22
17.10.2021 04:00:00,1015,0.425,-4.19,-1.18
17.10.2021 04:15:00,1015,0.408,-4.18,-1.21
17.10.2021 04:30:00,1015,0.458,-4.23,-1.25
17.10.2021 04:45:00,1015,0.434,-4.24,-1.21
17.10.2021 05:00:00,1015,0.409,-4.27,-1.16
17.10.2021 05:15:00,1015,0.420,-4.31,-1.10
17.10.2021 05:30:00,1015,0.377,-4.32,-1.07
17.10.2021 05:45:00,1015,0.379,-4.27,-1.08
17.10.2021 06:00:00,1015,0.377,-4.30,-1.19
17.10.2021 06:15:00,1015,0.367,-4.34,-1.14
17.10.2021 06:30:00,1015,0.399,-4.25,-1.10
17.10.2021 06:45:00,1015,0.416,-4.28,-1.08
17.10.2021 07:00:00,1015,0.392,-4.29,-1.09
17.10.2021 07:15:00,1015,0.444,-4.25,-0.983
17.10.2021 07:30:00,1015,0.471,-4.24,-0.910
17.10.2021 07:45:00,1015,1.02,-4.10,-0.647
17.10.2021 08:00:00,1015,4.46,-2.93,2.85
17.10.2021 08:15:00,1015,7.92,-1.42,8.19
