"Time","Wirkleistung in kW","Spannung L1 in V","Spannung L2 in V","Spannung L3 in V"
21.09.2022 03:30:00,101,407,408,407
21.09.2022 03:45:00,101,407,408,407
21.09.2022 04:00:00,101,407,408,407
21.09.2022 04:15:00,101,407,408,407
21.09.2022 04:30:00,101,407,408,407
21.09.2022 04:45:00,101,406,407,407
21.09.2022 05:00:00,101,405,407,406
21.09.2022 05:15:00,101,405,406,405
21.09.2022 05:30:00,101,404,406,405
21.09.2022 05:45:00,101,404,405,405
21.09.2022 06:00:00,101,403,404,404
21.09.2022 06:15:00,101,401,402,402
21.09.2022 06:30:00,101,400,402,401
21.09.2022 06:45:00,101,405,406,406
21.09.2022 07:00:00,101,405,406,406
21.09.2022 07:15:00,101,404,406,405
21.09.2022 07:30:00,101,404,406,405
21.09.2022 07:45:00,101,404,406,405
21.09.2022 08:00:00,101,404,405,405
21.09.2022 08:15:00,101,404,405,405
21.09.2022 08:30:00,101,404,405,405
21.09.2022 08:45:00,101,404,405,405
21.09.2022 09:00:00,101,404,405,405
21.09.2022 09:15:00,101,404,406,405
21.09.2022 09:30:00,101,404,406,405
21.09.2022 09:45:00,101,405,406,405
21.09.2022 10:00:00,101,404,406,405
21.09.2022 10:15:00,101,405,406,405
21.09.2022 10:30:00,101,404,405,405
21.09.2022 10:45:00,101,404,405,404
21.09.2022 11:00:00,101,403,405,404
21.09.2022 11:15:00,101,404,405,404
21.09.2022 11:30:00,101,403,405,404
21.09.2022 11:45:00,101,403,405,404
21.09.2022 12:00:00,101,404,405,405
21.09.2022 12:15:00,101,404,405,404
21.09.2022 12:30:00,101,404,406,405
21.09.2022 12:45:00,101,404,405,405
21.09.2022 13:00:00,101,404,406,405
21.09.2022 13:15:00,101,404,406,405
21.09.2022 13:30:00,101,404,406,405
21.09.2022 13:45:00,101,405,406,405
21.09.2022 14:00:00,101,405,406,405
21.09.2022 14:15:00,101,405,406,405
21.09.2022 14:30:00,101,405,407,406
21.09.2022 14:45:00,101,405,407,406
21.09.2022 15:00:00,101,406,407,406
21.09.2022 15:15:00,101,406,407,406
21.09.2022 15:30:00,101,406,407,406
21.09.2022 15:45:00,101,406,407,407
21.09.2022 16:00:00,101,406,407,407
21.09.2022 16:15:00,101,407,408,407
21.09.2022 16:30:00,101,407,408,407
21.09.2022 16:45:00,101,407,408,408
21.09.2022 17:00:00,101,407,408,408
21.09.2022 17:15:00,101,407,408,408
21.09.2022 17:30:00,101,407,408,407
21.09.2022 17:45:00,101,406,407,407
21.09.2022 18:00:00,101,407,408,408
21.09.2022 18:15:00,101,406,408,407
21.09.2022 18:30:00,101,406,408,407
21.09.2022 18:45:00,101,407,408,408
21.09.2022 19:00:00,101,407,408,408
21.09.2022 19:15:00,101,407,408,408
21.09.2022 19:30:00,101,407,408,408
21.09.2022 19:45:00,101,406,408,408
21.09.2022 20:00:00,101,406,408,408
21.09.2022 20:15:00,101,406,407,407
21.09.2022 20:30:00,101,406,408,407
21.09.2022 20:45:00,101,407,408,408
21.09.2022 21:00:00,101,407,408,408
21.09.2022 21:15:00,101,407,409,409
21.09.2022 21:30:00,101,408,410,409
21.09.2022 21:45:00,101,408,410,409
21.09.2022 22:00:00,101,405,407,406
21.09.2022 22:15:00,101,404,406,405
21.09.2022 22:30:00,101,405,406,406
21.09.2022 22:45:00,101,405,406,406
21.09.2022 23:00:00,101,405,406,406
21.09.2022 23:15:00,101,405,406,406
21.09.2022 23:30:00,101,405,407,406
21.09.2022 23:45:00,101,406,407,407
22.09.2022 00:00:00,101,406,407,406
22.09.2022 00:15:00,101,406,407,407
22.09.2022 00:30:00,101,406,407,407
22.09.2022 00:45:00,101,406,407,407
22.09.2022 01:00:00,101,406,407,406
22.09.2022 01:15:00,101,406,407,407
22.09.2022 01:30:00,101,406,407,406
22.09.2022 01:45:00,101,406,407,406
22.09.2022 02:00:00,101,406,407,407
22.09.2022 02:15:00,101,406,408,407
22.09.2022 02:30:00,101,407,408,407
22.09.2022 02:45:00,101,407,408,407
22.09.2022 03:00:00,101,406,407,407
22.09.2022 03:15:00,101,406,408,407
22.09.2022 03:30:00,101,406,408,407
22.09.2022 03:45:00,101,406,407,407
22.09.2022 04:00:00,101,406,407,407
22.09.2022 04:15:00,101,406,407,407
22.09.2022 04:30:00,101,406,407,406
22.09.2022 04:45:00,101,406,407,406
22.09.2022 05:00:00,101,405,406,406
22.09.2022 05:15:00,101,405,406,405
22.09.2022 05:30:00,101,404,406,405
22.09.2022 05:45:00,101,404,405,405
22.09.2022 06:00:00,101,403,404,404
22.09.2022 06:15:00,101,401,403,402
22.09.2022 06:30:00,101,400,401,401
22.09.2022 06:45:00,101,404,405,405
22.09.2022 07:00:00,101,404,405,405
22.09.2022 07:15:00,101,403,405,404
22.09.2022 07:30:00,101,403,404,404
22.09.2022 07:45:00,101,405,407,406
22.09.2022 08:00:00,101,407,408,408
22.09.2022 08:15:00,101,407,408,408
22.09.2022 08:30:00,101,407,408,408
22.09.2022 08:45:00,101,407,408,408
22.09.2022 09:00:00,101,407,408,408
22.09.2022 09:15:00,101,407,408,408
22.09.2022 09:30:00,101,407,409,408
22.09.2022 09:45:00,101,407,408,408
22.09.2022 10:00:00,101,407,409,408
22.09.2022 10:15:00,101,407,409,408
22.09.2022 10:30:00,101,407,408,407
22.09.2022 10:45:00,101,406,408,406
22.09.2022 11:00:00,101,406,407,406
22.09.2022 11:15:00,101,405,407,405
22.09.2022 11:30:00,101,405,406,405
22.09.2022 11:45:00,101,405,406,405
22.09.2022 12:00:00,101,405,406,405
22.09.2022 12:15:00,101,405,406,405
22.09.2022 12:30:00,101,405,406,405
22.09.2022 12:45:00,101,405,406,405
22.09.2022 13:00:00,101,405,406,405
22.09.2022 13:15:00,101,405,406,405
22.09.2022 13:30:00,101,406,407,406
22.09.2022 13:45:00,101,406,407,406
22.09.2022 14:00:00,101,406,407,406
22.09.2022 14:15:00,101,406,407,407
22.09.2022 14:30:00,101,406,407,407
22.09.2022 14:45:00,101,407,408,407
22.09.2022 15:00:00,101,407,408,407
22.09.2022 15:15:00,101,406,407,406
22.09.2022 15:30:00,101,406,407,406
22.09.2022 15:45:00,101,406,408,407
22.09.2022 16:00:00,101,407,408,407
22.09.2022 16:15:00,101,407,409,408
22.09.2022 16:30:00,101,407,409,408
22.09.2022 16:45:00,101,407,409,408
22.09.2022 17:00:00,101,408,409,408
22.09.2022 17:15:00,101,407,409,408
22.09.2022 17:30:00,101,407,408,408
22.09.2022 17:45:00,101,407,409,408
22.09.2022 18:00:00,101,408,409,409
22.09.2022 18:15:00,101,407,409,408
22.09.2022 18:30:00,101,407,408,408
22.09.2022 18:45:00,101,407,409,408
22.09.2022 19:00:00,101,407,409,408
22.09.2022 19:15:00,101,407,409,408
22.09.2022 19:30:00,101,407,408,408
22.09.2022 19:45:00,101,407,408,408
22.09.2022 20:00:00,101,407,409,408
22.09.2022 20:15:00,101,407,409,408
22.09.2022 20:30:00,101,408,409,409
22.09.2022 20:45:00,101,408,410,409
22.09.2022 21:00:00,101,408,409,408
22.09.2022 21:15:00,101,404,405,404
22.09.2022 21:30:00,101,404,406,405
22.09.2022 21:45:00,101,405,406,405
22.09.2022 22:00:00,101,405,406,405
22.09.2022 22:15:00,101,405,407,406
22.09.2022 22:30:00,101,406,407,406
22.09.2022 22:45:00,101,406,408,407
22.09.2022 23:00:00,101,406,408,407
22.09.2022 23:15:00,101,406,408,407
22.09.2022 23:30:00,101,407,408,407
22.09.2022 23:45:00,101,407,408,407
23.09.2022 00:00:00,101,407,409,407
23.09.2022 00:15:00,101,408,409,408
23.09.2022 00:30:00,101,408,409,408
23.09.2022 00:45:00,101,407,409,407
23.09.2022 01:00:00,101,407,408,407
23.09.2022 01:15:00,101,407,409,407
23.09.2022 01:30:00,101,407,408,407
23.09.2022 01:45:00,101,407,409,407
23.09.2022 02:00:00,101,407,408,407
23.09.2022 02:15:00,101,407,408,407
23.09.2022 02:30:00,101,407,408,407
23.09.2022 02:45:00,101,407,409,407
23.09.2022 03:00:00,101,407,409,407
23.09.2022 03:15:00,101,408,409,407
23.09.2022 03:30:00,101,407,409,407
23.09.2022 03:45:00,101,407,409,407
23.09.2022 04:00:00,101,407,408,406
23.09.2022 04:15:00,101,407,408,406
23.09.2022 04:30:00,101,407,408,406
23.09.2022 04:45:00,101,407,408,406
23.09.2022 05:00:00,101,407,408,406
23.09.2022 05:15:00,101,407,408,407
23.09.2022 05:30:00,101,407,408,406
23.09.2022 05:45:00,101,405,407,405
23.09.2022 06:00:00,101,404,405,404
23.09.2022 06:15:00,101,403,404,403
23.09.2022 06:30:00,101,404,405,404
23.09.2022 06:45:00,101,402,404,402
23.09.2022 07:00:00,101,403,404,403
23.09.2022 07:15:00,101,402,403,402
23.09.2022 07:30:00,101,401,403,402
23.09.2022 07:45:00,101,401,402,401
23.09.2022 08:00:00,101,401,402,401
23.09.2022 08:15:00,101,401,402,401
23.09.2022 08:30:00,101,401,403,402
23.09.2022 08:45:00,101,401,403,402
23.09.2022 09:00:00,101,402,403,402
23.09.2022 09:15:00,101,402,404,403
23.09.2022 09:30:00,101,403,404,403
23.09.2022 09:45:00,101,403,405,404
23.09.2022 10:00:00,101,403,405,404
23.09.2022 10:15:00,101,403,405,404
23.09.2022 10:30:00,101,403,405,404
23.09.2022 10:45:00,101,403,404,403
23.09.2022 11:00:00,101,403,404,403
23.09.2022 11:15:00,101,403,404,404
23.09.2022 11:30:00,101,403,404,404
23.09.2022 11:45:00,101,403,404,404
23.09.2022 12:00:00,101,403,404,404
23.09.2022 12:15:00,101,403,404,404
23.09.2022 12:30:00,101,403,405,405
23.09.2022 12:45:00,101,404,405,405
23.09.2022 13:00:00,101,404,406,405
23.09.2022 13:15:00,101,404,406,405
23.09.2022 13:30:00,101,405,406,406
23.09.2022 13:45:00,101,404,406,405
23.09.2022 14:00:00,101,404,405,405
23.09.2022 14:15:00,101,404,405,405
23.09.2022 14:30:00,101,403,404,404
23.09.2022 14:45:00,101,403,404,404
23.09.2022 15:00:00,101,403,404,404
23.09.2022 15:15:00,101,403,405,404
23.09.2022 15:30:00,101,403,405,404
23.09.2022 15:45:00,101,403,405,404
23.09.2022 16:00:00,101,403,405,404
23.09.2022 16:15:00,101,403,404,404
23.09.2022 16:30:00,101,403,404,404
23.09.2022 16:45:00,101,403,405,404
23.09.2022 17:00:00,101,403,405,404
23.09.2022 17:15:00,101,403,404,404
23.09.2022 17:30:00,101,403,404,403
23.09.2022 17:45:00,101,403,404,404
23.09.2022 18:00:00,101,403,405,404
23.09.2022 18:15:00,101,403,405,404
23.09.2022 18:30:00,101,402,404,403
23.09.2022 18:45:00,101,402,404,403
23.09.2022 19:00:00,101,402,404,403
23.09.2022 19:15:00,101,402,403,403
23.09.2022 19:30:00,101,402,403,403
23.09.2022 19:45:00,101,401,402,402
23.09.2022 20:00:00,101,401,403,402
23.09.2022 20:15:00,101,402,404,403
23.09.2022 20:30:00,101,403,404,403
23.09.2022 20:45:00,101,404,405,404
23.09.2022 21:00:00,101,405,406,405
23.09.2022 21:15:00,101,406,407,406
23.09.2022 21:30:00,101,406,407,406
23.09.2022 21:45:00,101,406,408,406
23.09.2022 22:00:00,101,407,408,407
23.09.2022 22:15:00,101,408,409,408
23.09.2022 22:30:00,101,407,409,407
23.09.2022 22:45:00,101,408,409,408
23.09.2022 23:00:00,101,407,409,407
23.09.2022 23:15:00,101,407,409,407
23.09.2022 23:30:00,101,408,410,408
23.09.2022 23:45:00,101,408,410,408
24.09.2022 00:00:00,101,408,409,407
24.09.2022 00:15:00,101,408,410,408
24.09.2022 00:30:00,101,408,410,408
24.09.2022 00:45:00,101,408,410,408
24.09.2022 01:00:00,101,408,410,408
24.09.2022 01:15:00,101,409,411,409
24.09.2022 01:30:00,101,409,411,409
24.09.2022 01:45:00,101,409,411,408
24.09.2022 02:00:00,101,409,410,408
24.09.2022 02:15:00,101,408,410,407
24.09.2022 02:30:00,101,408,410,407
24.09.2022 02:45:00,101,408,410,407
24.09.2022 03:00:00,101,409,411,408
24.09.2022 03:15:00,101,409,411,408
24.09.2022 03:30:00,101,409,411,408
24.09.2022 03:45:00,101,410,412,409
24.09.2022 04:00:00,101,409,411,409
24.09.2022 04:15:00,101,409,411,408
24.09.2022 04:30:00,101,409,411,408
24.09.2022 04:45:00,101,409,411,408
24.09.2022 05:00:00,101,409,411,408
24.09.2022 05:15:00,101,409,411,408
24.09.2022 05:30:00,101,408,411,407
24.09.2022 05:45:00,101,408,410,407
24.09.2022 06:00:00,101,407,410,407
24.09.2022 06:15:00,101,407,409,406
24.09.2022 06:30:00,101,406,408,405
24.09.2022 06:45:00,101,406,407,405
24.09.2022 07:00:00,101,406,407,405
24.09.2022 07:15:00,101,406,408,405
24.09.2022 07:30:00,101,406,408,405
24.09.2022 07:45:00,101,406,408,405
24.09.2022 08:00:00,101,405,407,405
24.09.2022 08:15:00,101,406,407,405
24.09.2022 08:30:00,101,405,407,405
24.09.2022 08:45:00,101,405,407,404
24.09.2022 09:00:00,101,405,407,405
24.09.2022 09:15:00,101,405,407,405
24.09.2022 09:30:00,101,405,407,405
24.09.2022 09:45:00,101,406,407,405
24.09.2022 10:00:00,101,405,406,404
24.09.2022 10:15:00,101,404,406,404
24.09.2022 10:30:00,101,403,405,403
24.09.2022 10:45:00,101,403,405,403
24.09.2022 11:00:00,101,403,405,403
24.09.2022 11:15:00,101,403,405,403
24.09.2022 11:30:00,101,403,405,403
24.09.2022 11:45:00,101,403,404,403
24.09.2022 12:00:00,101,403,405,403
24.09.2022 12:15:00,101,404,406,403
24.09.2022 12:30:00,101,404,405,403
24.09.2022 12:45:00,101,404,406,404
24.09.2022 13:00:00,101,405,406,405
24.09.2022 13:15:00,101,405,406,404
24.09.2022 13:30:00,101,405,406,405
24.09.2022 13:45:00,101,405,406,405
24.09.2022 14:00:00,101,405,407,405
24.09.2022 14:15:00,101,405,407,405
24.09.2022 14:30:00,101,405,407,405
24.09.2022 14:45:00,101,405,407,405
24.09.2022 15:00:00,101,405,407,405
24.09.2022 15:15:00,101,405,406,405
24.09.2022 15:30:00,101,405,407,405
24.09.2022 15:45:00,101,405,407,405
24.09.2022 16:00:00,101,405,407,405
24.09.2022 16:15:00,101,405,406,405
24.09.2022 16:30:00,101,404,406,404
24.09.2022 16:45:00,101,405,406,404
24.09.2022 17:00:00,101,404,406,404
24.09.2022 17:15:00,101,405,406,404
24.09.2022 17:30:00,101,404,406,404
24.09.2022 17:45:00,101,404,406,404
24.09.2022 18:00:00,101,404,406,404
24.09.2022 18:15:00,101,405,406,404
24.09.2022 18:30:00,101,405,407,405
24.09.2022 18:45:00,101,405,407,405
24.09.2022 19:00:00,101,405,407,405
24.09.2022 19:15:00,101,404,406,404
24.09.2022 19:30:00,101,404,406,403
24.09.2022 19:45:00,101,404,406,403
24.09.2022 20:00:00,101,405,406,404
24.09.2022 20:15:00,101,405,406,404
24.09.2022 20:30:00,101,405,407,405
24.09.2022 20:45:00,101,406,407,405
24.09.2022 21:00:00,101,406,407,405
24.09.2022 21:15:00,101,406,408,405
24.09.2022 21:30:00,101,406,408,405
24.09.2022 21:45:00,101,407,408,406
24.09.2022 22:00:00,101,408,409,407
24.09.2022 22:15:00,101,408,409,407
24.09.2022 22:30:00,101,408,409,407
24.09.2022 22:45:00,101,408,410,407
24.09.2022 23:00:00,101,407,409,406
24.09.2022 23:15:00,101,407,409,406
24.09.2022 23:30:00,101,407,409,407
24.09.2022 23:45:00,101,407,409,406
25.09.2022 00:00:00,101,407,409,406
25.09.2022 00:15:00,101,407,409,406
25.09.2022 00:30:00,101,407,409,406
25.09.2022 00:45:00,101,407,409,407
25.09.2022 01:00:00,101,407,409,407
25.09.2022 01:15:00,101,407,409,407
25.09.2022 01:30:00,101,408,409,407
25.09.2022 01:45:00,101,407,409,407
25.09.2022 02:00:00,101,407,409,407
25.09.2022 02:15:00,101,407,409,407
25.09.2022 02:30:00,101,407,409,407
25.09.2022 02:45:00,101,407,409,407
25.09.2022 03:00:00,101,408,409,407
25.09.2022 03:15:00,101,408,410,408
25.09.2022 03:30:00,101,408,410,407
25.09.2022 03:45:00,101,408,409,407
25.09.2022 04:00:00,101,407,409,407
25.09.2022 04:15:00,101,407,409,407
25.09.2022 04:30:00,101,407,409,407
25.09.2022 04:45:00,101,408,409,407
25.09.2022 05:00:00,101,407,409,407
25.09.2022 05:15:00,101,407,409,407
25.09.2022 05:30:00,101,407,409,407
25.09.2022 05:45:00,101,407,408,407
25.09.2022 06:00:00,101,406,408,406
25.09.2022 06:15:00,101,406,408,406
25.09.2022 06:30:00,101,406,408,406
25.09.2022 06:45:00,101,406,407,406
25.09.2022 07:00:00,101,406,408,406
25.09.2022 07:15:00,101,406,408,406
25.09.2022 07:30:00,101,406,408,406
25.09.2022 07:45:00,101,406,408,406
25.09.2022 08:00:00,101,406,408,406
25.09.2022 08:15:00,101,406,407,406
25.09.2022 08:30:00,101,406,407,406
25.09.2022 08:45:00,101,406,407,406
25.09.2022 09:00:00,101,405,407,405
25.09.2022 09:15:00,101,405,407,405
25.09.2022 09:30:00,101,404,406,404
25.09.2022 09:45:00,101,405,406,405
25.09.2022 10:00:00,101,404,406,404
25.09.2022 10:15:00,101,404,405,404
25.09.2022 10:30:00,101,403,405,403
25.09.2022 10:45:00,101,403,404,403
25.09.2022 11:00:00,101,403,404,402
25.09.2022 11:15:00,101,403,404,402
25.09.2022 11:30:00,101,402,404,402
25.09.2022 11:45:00,101,402,403,402
25.09.2022 12:00:00,101,402,403,402
25.09.2022 12:15:00,101,402,403,402
25.09.2022 12:30:00,101,402,404,402
25.09.2022 12:45:00,101,402,404,402
25.09.2022 13:00:00,101,402,404,402
25.09.2022 13:15:00,101,402,403,402
25.09.2022 13:30:00,101,403,405,403
25.09.2022 13:45:00,101,404,405,404
25.09.2022 14:00:00,101,403,404,403
25.09.2022 14:15:00,101,403,405,403
25.09.2022 14:30:00,101,404,405,404
25.09.2022 14:45:00,101,404,405,404
25.09.2022 15:00:00,101,405,407,405
25.09.2022 15:15:00,101,406,408,406
25.09.2022 15:30:00,101,406,408,406
25.09.2022 15:45:00,101,407,408,406
25.09.2022 16:00:00,101,407,408,407
25.09.2022 16:15:00,101,407,408,406
25.09.2022 16:30:00,101,407,408,407
25.09.2022 16:45:00,101,407,408,406
25.09.2022 17:00:00,101,407,408,407
25.09.2022 17:15:00,101,407,408,407
25.09.2022 17:30:00,101,406,408,407
25.09.2022 17:45:00,101,407,408,407
25.09.2022 18:00:00,101,406,408,406
25.09.2022 18:15:00,101,406,407,406
25.09.2022 18:30:00,101,406,407,406
25.09.2022 18:45:00,101,406,408,407
25.09.2022 19:00:00,101,406,408,407
25.09.2022 19:15:00,101,406,408,407
25.09.2022 19:30:00,101,406,408,407
25.09.2022 19:45:00,101,406,408,407
25.09.2022 20:00:00,101,406,408,407
25.09.2022 20:15:00,101,407,408,407
25.09.2022 20:30:00,101,407,409,408
25.09.2022 20:45:00,101,407,409,407
25.09.2022 21:00:00,101,407,409,407
25.09.2022 21:15:00,101,407,408,407
25.09.2022 21:30:00,101,407,408,406
25.09.2022 21:45:00,101,407,408,406
25.09.2022 22:00:00,101,407,408,407
25.09.2022 22:15:00,101,407,408,406
25.09.2022 22:30:00,101,407,408,406
25.09.2022 22:45:00,101,407,409,407
25.09.2022 23:00:00,101,407,408,406
25.09.2022 23:15:00,101,407,409,406
25.09.2022 23:30:00,101,409,410,408
25.09.2022 23:45:00,101,407,408,406
26.09.2022 00:00:00,101,403,404,402
26.09.2022 00:15:00,101,403,404,402
26.09.2022 00:30:00,101,403,404,401
26.09.2022 00:45:00,101,406,406,404
26.09.2022 01:00:00,101,408,409,406
26.09.2022 01:15:00,101,408,409,406
26.09.2022 01:30:00,101,408,409,406
26.09.2022 01:45:00,101,407,409,405
26.09.2022 02:00:00,101,407,408,405
26.09.2022 02:15:00,101,407,408,405
26.09.2022 02:30:00,101,407,407,404
26.09.2022 02:45:00,100,406,407,404
26.09.2022 03:00:00,101,406,407,404
26.09.2022 03:15:00,101,406,407,404
26.09.2022 03:30:00,101,406,407,404
26.09.2022 03:45:00,101,406,407,404
26.09.2022 04:00:00,101,406,407,404
26.09.2022 04:15:00,101,406,407,404
26.09.2022 04:30:00,101,406,407,403
26.09.2022 04:45:00,101,406,406,403
26.09.2022 05:00:00,101,405,406,402
26.09.2022 05:15:00,101,404,405,402
26.09.2022 05:30:00,101,404,405,402
26.09.2022 05:45:00,101,404,404,401
26.09.2022 06:00:00,101,406,407,404
26.09.2022 06:15:00,101,407,407,404
26.09.2022 06:30:00,101,406,407,404
26.09.2022 06:45:00,101,407,407,405
26.09.2022 07:00:00,101,406,407,404
26.09.2022 07:15:00,101,405,405,403
26.09.2022 07:30:00,101,405,406,404
26.09.2022 07:45:00,101,405,406,404
26.09.2022 08:00:00,101,408,408,406
26.09.2022 08:15:00,101,410,411,408
26.09.2022 08:30:00,101,410,411,409
26.09.2022 08:45:00,101,405,406,404
26.09.2022 09:00:00,101,405,405,403
26.09.2022 09:15:00,101,404,405,403
26.09.2022 09:30:00,101,405,405,403
26.09.2022 09:45:00,101,404,405,403
26.09.2022 10:00:00,101,404,404,402
26.09.2022 10:15:00,101,402,403,401
26.09.2022 10:30:00,101,402,402,400
26.09.2022 10:45:00,101,406,406,404
26.09.2022 11:00:00,101,405,405,403
26.09.2022 11:15:00,101,405,405,403
26.09.2022 11:30:00,101,405,405,403
26.09.2022 11:45:00,101,405,405,403
26.09.2022 12:00:00,101,404,405,403
26.09.2022 12:15:00,101,404,404,402
26.09.2022 12:30:00,101,404,405,403
26.09.2022 12:45:00,101,404,405,403
26.09.2022 13:00:00,101,404,405,403
26.09.2022 13:15:00,101,405,406,404
26.09.2022 13:30:00,101,407,407,405
26.09.2022 13:45:00,101,408,409,407
26.09.2022 14:00:00,101,407,408,406
26.09.2022 14:15:00,101,404,405,403
26.09.2022 14:30:00,101,404,405,403
26.09.2022 14:45:00,101,406,406,404
26.09.2022 15:00:00,101,407,407,405
26.09.2022 15:15:00,101,406,406,405
26.09.2022 15:30:00,101,406,407,405
26.09.2022 15:45:00,101,405,406,404
26.09.2022 16:00:00,101,406,406,405
26.09.2022 16:15:00,101,405,405,404
26.09.2022 16:30:00,101,405,406,404
26.09.2022 16:45:00,101,406,407,405
26.09.2022 17:00:00,101,406,407,405
26.09.2022 17:15:00,101,405,406,405
26.09.2022 17:30:00,101,406,407,405
26.09.2022 17:45:00,101,406,407,406
26.09.2022 18:00:00,101,404,405,404
26.09.2022 18:15:00,101,404,405,404
26.09.2022 18:30:00,101,404,405,404
26.09.2022 18:45:00,101,404,405,403
26.09.2022 19:00:00,101,404,405,403
26.09.2022 19:15:00,101,404,405,404
26.09.2022 19:30:00,101,403,405,403
26.09.2022 19:45:00,101,404,405,403
26.09.2022 20:00:00,101,404,405,403
26.09.2022 20:15:00,101,404,405,404
26.09.2022 20:30:00,101,406,407,405
26.09.2022 20:45:00,101,405,407,405
26.09.2022 21:00:00,101,406,407,405
26.09.2022 21:15:00,101,406,407,405
26.09.2022 21:30:00,101,406,407,406
26.09.2022 21:45:00,101,406,407,406
26.09.2022 22:00:00,101,407,408,406
26.09.2022 22:15:00,101,407,409,407
26.09.2022 22:30:00,101,408,410,408
26.09.2022 22:45:00,101,407,409,407
26.09.2022 23:00:00,101,407,409,407
26.09.2022 23:15:00,101,407,408,406
26.09.2022 23:30:00,101,407,409,407
26.09.2022 23:45:00,101,407,409,407
27.09.2022 00:00:00,101,408,409,407
27.09.2022 00:15:00,101,408,409,407
27.09.2022 00:30:00,101,407,408,406
27.09.2022 00:45:00,101,407,408,406
27.09.2022 01:00:00,101,407,408,406
27.09.2022 01:15:00,101,407,408,406
27.09.2022 01:30:00,101,405,407,405
27.09.2022 01:45:00,101,406,407,405
27.09.2022 02:00:00,101,407,408,406
27.09.2022 02:15:00,101,407,409,407
27.09.2022 02:30:00,101,407,408,406
27.09.2022 02:45:00,101,407,409,407
27.09.2022 03:00:00,101,406,408,406
27.09.2022 03:15:00,101,407,408,406
27.09.2022 03:30:00,101,407,409,406
27.09.2022 03:45:00,101,406,407,405
27.09.2022 04:00:00,101,406,407,405
27.09.2022 04:15:00,101,406,407,405
27.09.2022 04:30:00,101,405,407,405
27.09.2022 04:45:00,101,405,407,404
27.09.2022 05:00:00,101,405,406,404
27.09.2022 05:15:00,101,405,407,404
27.09.2022 05:30:00,101,404,406,403
27.09.2022 05:45:00,101,404,405,403
27.09.2022 06:00:00,101,403,405,403
27.09.2022 06:15:00,101,402,403,402
27.09.2022 06:30:00,101,403,404,403
27.09.2022 06:45:00,101,405,407,405
27.09.2022 07:00:00,101,405,407,405
27.09.2022 07:15:00,101,405,406,405
27.09.2022 07:30:00,101,403,405,403
27.09.2022 07:45:00,101,403,404,403
27.09.2022 08:00:00,101,402,404,402
27.09.2022 08:15:00,101,403,404,403
27.09.2022 08:30:00,101,404,405,404
27.09.2022 08:45:00,101,405,407,406
27.09.2022 09:00:00,101,405,406,405
27.09.2022 09:15:00,101,404,405,404
27.09.2022 09:30:00,101,405,406,405
27.09.2022 09:45:00,101,403,405,404
27.09.2022 10:00:00,101,403,404,403
27.09.2022 10:15:00,101,403,404,403
27.09.2022 10:30:00,101,404,405,404
27.09.2022 10:45:00,101,403,404,403
27.09.2022 11:00:00,101,403,404,403
27.09.2022 11:15:00,101,403,404,404
27.09.2022 11:30:00,101,404,406,405
27.09.2022 11:45:00,101,404,405,404
27.09.2022 12:00:00,101,404,405,404
27.09.2022 12:15:00,101,403,404,403
27.09.2022 12:30:00,101,405,406,405
27.09.2022 12:45:00,101,405,406,406
27.09.2022 13:00:00,101,405,406,406
27.09.2022 13:15:00,101,406,407,407
27.09.2022 13:30:00,101,406,408,407
27.09.2022 13:45:00,101,406,407,406
27.09.2022 14:00:00,101,405,407,406
27.09.2022 14:15:00,101,404,406,405
27.09.2022 14:30:00,101,404,406,405
27.09.2022 14:45:00,101,404,405,404
27.09.2022 15:00:00,101,404,405,404
27.09.2022 15:15:00,101,404,405,405
27.09.2022 15:30:00,101,404,405,404
27.09.2022 15:45:00,101,405,406,405
27.09.2022 16:00:00,101,405,406,405
27.09.2022 16:15:00,101,404,406,405
27.09.2022 16:30:00,101,406,407,406
27.09.2022 16:45:00,101,405,407,406
27.09.2022 17:00:00,101,404,406,405
27.09.2022 17:15:00,101,402,404,403
27.09.2022 17:30:00,101,402,404,404
27.09.2022 17:45:00,101,403,405,404
27.09.2022 18:00:00,101,404,405,405
27.09.2022 18:15:00,101,404,405,405
27.09.2022 18:30:00,101,403,405,404
27.09.2022 18:45:00,101,404,406,405
27.09.2022 19:00:00,101,404,406,405
27.09.2022 19:15:00,101,404,405,405
27.09.2022 19:30:00,101,404,406,405
27.09.2022 19:45:00,101,405,406,406
27.09.2022 20:00:00,101,406,407,406
27.09.2022 20:15:00,101,405,406,406
27.09.2022 20:30:00,101,405,407,406
27.09.2022 20:45:00,101,405,406,406
27.09.2022 21:00:00,101,406,407,406
27.09.2022 21:15:00,101,407,408,408
27.09.2022 21:30:00,101,407,409,408
27.09.2022 21:45:00,101,408,410,409
27.09.2022 22:00:00,101,409,410,409
27.09.2022 22:15:00,101,409,411,410
27.09.2022 22:30:00,101,409,411,410
27.09.2022 22:45:00,101,409,411,410
27.09.2022 23:00:00,101,409,411,410
27.09.2022 23:15:00,101,409,411,410
27.09.2022 23:30:00,101,410,411,410
27.09.2022 23:45:00,101,408,409,408
28.09.2022 00:00:00,101,404,406,405
28.09.2022 00:15:00,101,405,406,405
28.09.2022 00:30:00,101,405,406,405
28.09.2022 00:45:00,101,405,406,405
28.09.2022 01:00:00,101,405,406,405
28.09.2022 01:15:00,101,405,406,405
