"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
05.01.2022 23:15:00,1005,-0.0274,-5.36,-3.22
05.01.2022 23:30:00,1006,-0.0519,-5.49,-3.65
05.01.2022 23:45:00,1006,-0.00567,-5.41,-2.56
06.01.2022 00:00:00,1007,-0.0316,-5.46,-4.00
06.01.2022 00:15:00,1007,-0.0571,-5.57,-2.38
06.01.2022 00:30:00,1007,-0.0951,-5.64,-3.89
06.01.2022 00:45:00,1007,-0.105,-5.69,-4.60
06.01.2022 01:00:00,1008,-0.144,-5.83,-4.59
06.01.2022 01:15:00,1008,-0.200,-5.89,-4.07
06.01.2022 01:30:00,1008,-0.206,-5.90,-2.94
06.01.2022 01:45:00,1008,-0.162,-5.88,-2.86
06.01.2022 02:00:00,1009,-0.226,-5.96,-5.61
06.01.2022 02:15:00,1009,-0.251,-6.08,-5.06
06.01.2022 02:30:00,1009,-0.266,-6.15,-4.77
06.01.2022 02:45:00,1009,-0.278,-6.14,-1.94
06.01.2022 03:00:00,1010,-0.246,-6.05,-1.57
06.01.2022 03:15:00,1010,-0.261,-6.07,-2.89
06.01.2022 03:30:00,1010,-0.313,-6.24,-4.25
06.01.2022 03:45:00,1010,-0.356,-6.29,-3.84
06.01.2022 04:00:00,1010,-0.335,-6.38,-4.03
06.01.2022 04:15:00,1010,-0.329,-6.38,-3.75
06.01.2022 04:30:00,1010,-0.364,-6.35,-3.49
06.01.2022 04:45:00,1010,-0.368,-6.29,-3.17
06.01.2022 05:00:00,1010,-0.312,-6.25,-2.91
06.01.2022 05:15:00,1011,-0.329,-6.23,-3.03
06.01.2022 05:30:00,1011,-0.322,-6.25,-3.42
06.01.2022 05:45:00,1011,-0.343,-6.29,-1.77
06.01.2022 06:00:00,1011,-0.300,-6.20,-0.485
06.01.2022 06:15:00,1011,-0.270,-6.11,-0.204
06.01.2022 06:30:00,1012,-0.232,-6.02,-2.11
06.01.2022 06:45:00,1012,-0.216,-5.97,-1.56
06.01.2022 07:00:00,1012,-0.207,-5.91,-1.20
06.01.2022 07:15:00,1012,-0.227,-5.93,-3.36
06.01.2022 07:30:00,1012,-0.246,-5.96,-2.37
06.01.2022 07:45:00,1012,-0.230,-6.01,-2.68
06.01.2022 08:00:00,1013,-0.199,-6.01,-3.63
06.01.2022 08:15:00,1013,0.440,-5.94,-3.91
06.01.2022 08:30:00,1013,2.32,-5.42,-1.19
06.01.2022 08:45:00,1013,5.94,-4.37,3.31
06.01.2022 09:00:00,1013,14.7,-1.16,13.3
06.01.2022 09:15:00,1013,44.2,14.3,38.2
06.01.2022 09:30:00,1013,64.1,23.2,58.6
06.01.2022 09:45:00,1014,72.5,21.9,72.4
06.01.2022 10:00:00,1013,89.1,25.1,92.7
06.01.2022 10:15:00,1013,112,33.6,117
06.01.2022 10:30:00,1014,130,46.6,137
06.01.2022 10:45:00,1014,151,59.4,159
06.01.2022 11:00:00,1014,171,74.7,180
06.01.2022 11:15:00,1014,186,88.9,195
06.01.2022 11:30:00,1014,198,99.5,208
06.01.2022 11:45:00,1014,222,112,231
06.01.2022 12:00:00,1014,216,115,228
06.01.2022 12:15:00,1014,220,120,232
06.01.2022 12:30:00,1014,214,123,225
06.01.2022 12:45:00,1014,224,126,234
06.01.2022 13:00:00,1014,221,118,233
06.01.2022 13:15:00,1014,209,110,222
06.01.2022 13:30:00,1014,198,102,212
06.01.2022 13:45:00,1014,186,92.6,200
06.01.2022 14:00:00,1014,169,79.2,183
06.01.2022 14:15:00,1013,156,67.8,170
06.01.2022 14:30:00,1013,140,56.5,150
06.01.2022 14:45:00,1013,117,44.7,126
06.01.2022 15:00:00,1013,96.1,35.7,104
06.01.2022 15:15:00,1013,75.9,30.0,80.9
06.01.2022 15:30:00,1013,59.8,27.4,57.6
06.01.2022 15:45:00,1013,38.8,17.0,33.4
06.01.2022 16:00:00,1013,21.9,6.60,16.8
06.01.2022 16:15:00,1013,5.59,-3.78,2.41
06.01.2022 16:30:00,1013,1.66,-5.12,-2.27
06.01.2022 16:45:00,1013,0.280,-5.56,-4.12
06.01.2022 17:00:00,1013,-0.0838,-5.69,-4.45
06.01.2022 17:15:00,1013,-0.133,-5.71,-4.64
06.01.2022 17:30:00,1013,-0.142,-5.73,-4.26
06.01.2022 17:45:00,1013,-0.151,-5.70,-3.43
06.01.2022 18:00:00,1013,-0.137,-5.74,-3.34
06.01.2022 18:15:00,1013,-0.118,-5.71,-1.36
06.01.2022 18:30:00,1013,-0.139,-5.74,-1.25
06.01.2022 18:45:00,1013,-0.111,-5.71,-1.21
06.01.2022 19:00:00,1013,-0.0843,-5.68,-1.52
06.01.2022 19:15:00,1012,-0.0992,-5.67,-1.49
06.01.2022 19:30:00,1012,-0.116,-5.71,-1.99
06.01.2022 19:45:00,1012,-0.110,-5.75,-2.53
06.01.2022 20:00:00,1012,-0.191,-5.81,-2.44
06.01.2022 20:15:00,1012,-0.182,-5.81,-2.34
06.01.2022 20:30:00,1012,-0.168,-5.86,-2.79
06.01.2022 20:45:00,1011,-0.186,-5.91,-2.82
06.01.2022 21:00:00,1011,-0.182,-5.91,-2.48
06.01.2022 21:15:00,1011,-0.197,-5.91,-2.12
06.01.2022 21:30:00,1011,-0.173,-5.87,-1.90
06.01.2022 21:45:00,1011,-0.182,-5.88,-1.91
06.01.2022 22:00:00,1011,-0.149,-5.88,-1.77
06.01.2022 22:15:00,1011,-0.165,-5.85,-1.39
06.01.2022 22:30:00,1011,-0.162,-5.80,-1.20
06.01.2022 22:45:00,1010,-0.117,-5.80,-1.14
06.01.2022 23:00:00,1010,-0.136,-5.79,-1.38
06.01.2022 23:15:00,1010,-0.146,-5.79,-1.67
06.01.2022 23:30:00,1010,-0.145,-5.79,-1.47
06.01.2022 23:45:00,1010,-0.144,-5.81,-1.42
07.01.2022 00:00:00,1009,-0.125,-5.81,-1.37
07.01.2022 00:15:00,1009,-0.160,-5.83,-1.24
07.01.2022 00:30:00,1009,-0.186,-5.80,-1.06
07.01.2022 00:45:00,1009,-0.155,-5.80,-0.888
07.01.2022 01:00:00,1008,-0.171,-5.80,-0.888
07.01.2022 01:15:00,1008,-0.113,-5.79,-0.778
07.01.2022 01:30:00,1008,-0.159,-5.76,-0.784
07.01.2022 01:45:00,1008,-0.140,-5.77,-1.41
07.01.2022 02:00:00,1008,-0.170,-5.83,-2.29
07.01.2022 02:15:00,1008,-0.213,-5.90,-1.61
07.01.2022 02:30:00,1008,-0.231,-6.02,-0.663
07.01.2022 02:45:00,1007,-0.253,-6.05,-0.406
07.01.2022 03:00:00,1007,-0.244,-6.06,-0.103
07.01.2022 03:15:00,1007,-0.266,-6.06,-0.0141
07.01.2022 03:30:00,1006,-0.258,-6.07,-0.317
07.01.2022 03:45:00,1006,-0.206,-6.08,-0.410
07.01.2022 04:00:00,1006,-0.255,-6.10,-0.262
07.01.2022 04:15:00,1006,-0.283,-6.08,-0.247
07.01.2022 04:30:00,1006,-0.262,-6.14,-0.118
07.01.2022 04:45:00,1005,-0.292,-6.11,-0.0314
07.01.2022 05:00:00,1005,-0.278,-6.11,-0.145
07.01.2022 05:15:00,1005,-0.275,-6.11,-0.0711
07.01.2022 05:30:00,1005,-0.261,-6.13,0.545
07.01.2022 05:45:00,1005,-0.248,-6.10,-0.111
07.01.2022 06:00:00,1005,-0.243,-6.11,0.163
07.01.2022 06:15:00,1005,-0.298,-6.02,-0.000867
07.01.2022 06:30:00,1004,-0.270,-6.05,-0.0167
07.01.2022 06:45:00,1004,-0.244,-6.05,0.0731
07.01.2022 07:00:00,1004,-0.236,-6.00,-0.191
07.01.2022 07:15:00,1004,-0.197,-5.96,-0.00567
07.01.2022 07:30:00,1004,-0.224,-5.94,-0.0615
07.01.2022 07:45:00,1004,-0.184,-5.92,-0.243
07.01.2022 08:00:00,1004,-0.191,-5.87,-0.248
07.01.2022 08:15:00,1004,-0.0358,-5.85,-0.295
07.01.2022 08:30:00,1004,0.590,-5.65,0.402
07.01.2022 08:45:00,1004,1.98,-5.22,2.21
07.01.2022 09:00:00,1004,4.12,-4.56,4.86
07.01.2022 09:15:00,1004,12.4,-1.65,14.1
07.01.2022 09:30:00,1004,14.9,-0.614,17.1
07.01.2022 09:45:00,1004,7.86,-3.25,10.4
07.01.2022 10:00:00,1004,18.9,0.395,21.4
07.01.2022 10:15:00,1004,81.2,21.9,73.4
07.01.2022 10:30:00,1004,91.8,24.4,83.0
07.01.2022 10:45:00,1004,47.2,10.3,45.7
07.01.2022 11:00:00,1004,41.6,8.80,42.9
07.01.2022 11:15:00,1004,51.1,11.1,51.3
07.01.2022 11:30:00,1004,54.6,12.8,53.2
07.01.2022 11:45:00,1004,64.4,15.8,61.0
07.01.2022 12:00:00,1004,80.5,20.6,74.5
07.01.2022 12:15:00,1004,92.2,26.1,83.4
07.01.2022 12:30:00,1004,152,54.0,139
07.01.2022 12:45:00,1004,170,69.4,163
07.01.2022 13:00:00,1003,189,89.6,193
07.01.2022 13:15:00,1003,115,49.5,121
07.01.2022 13:30:00,1003,107,40.5,108
07.01.2022 13:45:00,1003,85.9,30.1,84.9
07.01.2022 14:00:00,1003,71.2,20.7,71.3
07.01.2022 14:15:00,1003,129,43.0,124
07.01.2022 14:30:00,1003,135,54.9,149
07.01.2022 14:45:00,1003,99.8,36.8,110
07.01.2022 15:00:00,1003,85.6,30.8,96.1
07.01.2022 15:15:00,1003,32.7,7.06,39.0
07.01.2022 15:30:00,1003,22.7,3.67,24.9
07.01.2022 15:45:00,1003,20.2,1.96,20.2
07.01.2022 16:00:00,1003,13.9,-0.390,12.9
07.01.2022 16:15:00,1003,5.90,-3.56,3.66
07.01.2022 16:30:00,1003,2.14,-5.00,-1.35
07.01.2022 16:45:00,1003,0.450,-5.53,-3.31
07.01.2022 17:00:00,1003,-0.0324,-5.70,-3.74
07.01.2022 17:15:00,1003,-0.0963,-5.70,-3.51
07.01.2022 17:30:00,1003,-0.103,-5.65,-2.11
07.01.2022 17:45:00,1003,-0.0961,-5.63,-2.36
07.01.2022 18:00:00,1003,-0.0813,-5.63,-2.47
07.01.2022 18:15:00,1003,-0.160,-5.75,-3.40
07.01.2022 18:30:00,1003,-0.164,-5.77,-3.91
07.01.2022 18:45:00,1003,-0.127,-5.80,-2.89
07.01.2022 19:00:00,1003,-0.129,-5.76,-2.39
07.01.2022 19:15:00,1003,-0.140,-5.73,-2.65
07.01.2022 19:30:00,1003,-0.148,-5.82,-3.95
07.01.2022 19:45:00,1003,-0.159,-5.82,-2.74
07.01.2022 20:00:00,1003,-0.172,-5.82,-3.05
07.01.2022 20:15:00,1004,-0.165,-5.85,-2.70
07.01.2022 20:30:00,1004,-0.160,-5.85,-1.96
07.01.2022 20:45:00,1004,-0.181,-5.84,-2.65
07.01.2022 21:00:00,1004,-0.262,-6.06,-3.62
07.01.2022 21:15:00,1003,-0.283,-6.14,-3.91
07.01.2022 21:30:00,1004,-0.278,-6.12,-4.25
07.01.2022 21:45:00,1004,-0.304,-6.15,-4.42
07.01.2022 22:00:00,1004,-0.300,-6.17,-4.23
07.01.2022 22:15:00,1004,-0.295,-6.17,-3.99
07.01.2022 22:30:00,1004,-0.315,-6.21,-4.29
07.01.2022 22:45:00,1004,-0.292,-6.16,-2.34
07.01.2022 23:00:00,1004,-0.288,-6.15,-1.61
07.01.2022 23:15:00,1004,-0.306,-6.24,-1.08
07.01.2022 23:30:00,1004,-0.300,-6.27,-0.631
07.01.2022 23:45:00,1004,-0.274,-6.20,-0.912
08.01.2022 00:00:00,1004,-0.319,-6.23,-2.10
08.01.2022 00:15:00,1004,-0.324,-6.30,-3.19
08.01.2022 00:30:00,1004,-0.377,-6.29,-3.39
08.01.2022 00:45:00,1004,-0.360,-6.34,-3.40
08.01.2022 01:00:00,1004,-0.349,-6.34,-3.56
08.01.2022 01:15:00,1004,-0.361,-6.34,-3.36
08.01.2022 01:30:00,1004,-0.386,-6.36,-3.60
08.01.2022 01:45:00,1004,-0.382,-6.39,-3.37
08.01.2022 02:00:00,1004,-0.374,-6.36,-2.40
08.01.2022 02:15:00,1004,-0.357,-6.33,-2.27
08.01.2022 02:30:00,1004,-0.334,-6.32,-2.97
08.01.2022 02:45:00,1004,-0.349,-6.31,-3.26
08.01.2022 03:00:00,1004,-0.354,-6.35,-3.12
08.01.2022 03:15:00,1004,-0.334,-6.35,-1.12
08.01.2022 03:30:00,1004,-0.326,-6.29,-1.83
08.01.2022 03:45:00,1004,-0.363,-6.30,-3.10
08.01.2022 04:00:00,1004,-0.324,-6.29,-3.30
08.01.2022 04:15:00,1004,-0.330,-6.26,-2.71
08.01.2022 04:30:00,1004,-0.310,-6.30,-3.09
08.01.2022 04:45:00,1004,-0.305,-6.29,-1.81
08.01.2022 05:00:00,1004,-0.310,-6.23,-0.761
08.01.2022 05:15:00,1004,-0.313,-6.22,-1.41
08.01.2022 05:30:00,1004,-0.328,-6.24,-2.93
08.01.2022 05:45:00,1004,-0.296,-6.27,-2.92
08.01.2022 06:00:00,1004,-0.305,-6.25,-1.71
08.01.2022 06:15:00,1004,-0.315,-6.22,-2.77
08.01.2022 06:30:00,1004,-0.292,-6.26,-2.74
08.01.2022 06:45:00,1004,-0.345,-6.29,-3.46
08.01.2022 07:00:00,1005,-0.343,-6.29,-3.72
08.01.2022 07:15:00,1005,-0.342,-6.27,-3.67
08.01.2022 07:30:00,1005,-0.344,-6.30,-3.06
08.01.2022 07:45:00,1005,-0.314,-6.23,-2.41
08.01.2022 08:00:00,1005,-0.254,-6.29,-3.73
08.01.2022 08:15:00,1005,0.290,-6.18,-3.13
08.01.2022 08:30:00,1005,3.81,-5.04,0.900
08.01.2022 08:45:00,1005,10.5,-2.50,7.05
08.01.2022 09:00:00,1005,32.3,12.9,21.5
08.01.2022 09:15:00,1005,55.7,26.5,42.3
08.01.2022 09:30:00,1005,71.2,28.0,63.7
08.01.2022 09:45:00,1004,93.8,34.5,92.0
08.01.2022 10:00:00,1004,131,41.4,126
08.01.2022 10:15:00,1004,106,33.6,109
08.01.2022 10:30:00,1004,149,59.8,155
08.01.2022 10:45:00,1004,165,67.1,173
08.01.2022 11:00:00,1004,255,114,251
08.01.2022 11:15:00,1003,181,77.7,179
08.01.2022 11:30:00,1003,211,91.1,204
08.01.2022 11:45:00,1003,161,58.9,148
08.01.2022 12:00:00,1003,161,56.6,144
08.01.2022 12:15:00,1003,140,47.0,127
08.01.2022 12:30:00,1002,211,87.7,195
08.01.2022 12:45:00,1002,248,101,229
08.01.2022 13:00:00,1002,133,45.1,122
08.01.2022 13:15:00,1001,126,41.1,115
08.01.2022 13:30:00,1001,110,33.5,101
08.01.2022 13:45:00,1000,86.1,27.2,81.9
08.01.2022 14:00:00,1000,53.7,12.4,54.2
08.01.2022 14:15:00,1000,37.4,6.06,38.4
08.01.2022 14:30:00,999,41.6,7.81,40.8
08.01.2022 14:45:00,999,32.1,4.65,31.8
08.01.2022 15:00:00,999,24.3,2.00,24.5
08.01.2022 15:15:00,998,20.0,0.555,20.2
08.01.2022 15:30:00,998,14.6,-1.13,15.3
08.01.2022 15:45:00,997,6.17,-3.94,6.69
08.01.2022 16:00:00,997,3.04,-5.01,2.58
08.01.2022 16:15:00,997,0.885,-5.71,0.203
08.01.2022 16:30:00,996,0.109,-5.94,-0.374
08.01.2022 16:45:00,996,-0.148,-6.00,-0.388
08.01.2022 17:00:00,995,-0.235,-6.07,-0.517
08.01.2022 17:15:00,995,-0.242,-6.09,-0.432
08.01.2022 17:30:00,994,-0.286,-6.06,-0.367
08.01.2022 17:45:00,994,-0.240,-6.09,-0.351
08.01.2022 18:00:00,993,-0.268,-6.07,-0.133
08.01.2022 18:15:00,993,-0.234,-6.07,-0.0867
08.01.2022 18:30:00,992,-0.266,-6.07,-0.201
08.01.2022 18:45:00,992,-0.266,-6.05,-0.147
08.01.2022 19:00:00,992,-0.252,-6.11,-0.136
08.01.2022 19:15:00,991,-0.244,-6.10,-0.182
08.01.2022 19:30:00,991,-0.224,-6.06,-0.149
08.01.2022 19:45:00,990,-0.254,-6.05,-0.114
08.01.2022 20:00:00,990,-0.225,-6.03,-0.228
08.01.2022 20:15:00,989,-0.254,-6.02,-0.151
08.01.2022 20:30:00,989,-0.223,-6.02,-0.200
08.01.2022 20:45:00,989,-0.189,-6.01,-0.103
08.01.2022 21:00:00,988,-0.210,-5.96,-0.128
08.01.2022 21:15:00,988,-0.217,-5.99,-0.117
08.01.2022 21:30:00,988,-0.203,-5.97,-0.161
08.01.2022 21:45:00,987,-0.188,-5.93,-0.179
08.01.2022 22:00:00,987,-0.217,-5.93,0.0357
08.01.2022 22:15:00,986,-0.217,-5.93,0.0801
08.01.2022 22:30:00,986,-0.228,-5.90,0.0491
08.01.2022 22:45:00,986,-0.185,-5.90,-0.0565
08.01.2022 23:00:00,986,-0.184,-5.86,-0.0845
08.01.2022 23:15:00,985,-0.147,-5.83,-0.174
08.01.2022 23:30:00,985,-0.181,-5.85,-0.312
08.01.2022 23:45:00,985,-0.184,-5.82,-0.298
09.01.2022 00:00:00,985,-0.166,-5.81,-0.254
09.01.2022 00:15:00,985,-0.157,-5.80,-0.192
09.01.2022 00:30:00,985,-0.163,-5.78,-0.196
09.01.2022 00:45:00,984,-0.149,-5.76,-0.209
09.01.2022 01:00:00,984,-0.133,-5.79,-0.250
09.01.2022 01:15:00,984,-0.159,-5.77,-0.336
09.01.2022 01:30:00,984,-0.140,-5.73,-0.280
09.01.2022 01:45:00,984,-0.149,-5.73,-0.151
09.01.2022 02:00:00,984,-0.147,-5.72,-0.251
09.01.2022 02:15:00,984,-0.138,-5.73,-0.303
09.01.2022 02:30:00,984,-0.126,-5.74,-0.217
09.01.2022 02:45:00,984,-0.107,-5.74,-0.281
09.01.2022 03:00:00,984,-0.121,-5.75,-0.243
09.01.2022 03:15:00,984,-0.153,-5.75,-0.315
09.01.2022 03:30:00,984,-0.134,-5.78,-0.352
09.01.2022 03:45:00,984,-0.121,-5.77,-0.309
09.01.2022 04:00:00,985,-0.128,-5.74,-0.298
09.01.2022 04:15:00,985,-0.141,-5.72,-0.343
09.01.2022 04:30:00,985,-0.107,-5.69,-0.179
09.01.2022 04:45:00,985,-0.0993,-5.64,-0.265
09.01.2022 05:00:00,985,-0.0796,-5.61,-0.254
09.01.2022 05:15:00,985,-0.0597,-5.60,-0.356
09.01.2022 05:30:00,985,-0.0533,-5.51,-0.340
09.01.2022 05:45:00,985,-0.0357,-5.47,-0.0156
09.01.2022 06:00:00,986,-0.00133,-5.45,-0.0554
09.01.2022 06:15:00,986,0.00867,-5.39,-0.216
09.01.2022 06:30:00,986,0.00400,-5.36,0.0353
09.01.2022 06:45:00,987,0.0595,-5.27,-0.0889
09.01.2022 07:00:00,987,0.0813,-5.21,0.329
09.01.2022 07:15:00,987,0.0759,-5.25,0.423
09.01.2022 07:30:00,987,0.0288,-5.29,-0.125
09.01.2022 07:45:00,988,0.0315,-5.30,0.173
09.01.2022 08:00:00,988,0.0580,-5.30,0.512
09.01.2022 08:15:00,988,0.208,-5.26,0.954
09.01.2022 08:30:00,989,0.768,-5.09,2.33
09.01.2022 08:45:00,989,1.84,-4.76,3.38
09.01.2022 09:00:00,989,1.72,-4.83,1.14
09.01.2022 09:15:00,990,8.73,-2.70,10.5
09.01.2022 09:30:00,990,19.4,0.922,21.7
09.01.2022 09:45:00,990,28.5,3.97,30.7
09.01.2022 10:00:00,990,37.6,7.21,39.5
09.01.2022 10:15:00,991,58.3,14.3,57.1
09.01.2022 10:30:00,991,63.6,16.4,61.2
09.01.2022 10:45:00,991,69.3,18.6,64.2
09.01.2022 11:00:00,991,84.9,23.2,77.2
09.01.2022 11:15:00,992,61.5,15.9,55.7
09.01.2022 11:30:00,992,107,31.4,96.9
09.01.2022 11:45:00,992,112,33.3,101
09.01.2022 12:00:00,992,131,39.2,118
09.01.2022 12:15:00,993,142,51.0,132
09.01.2022 12:30:00,993,129,43.0,118
09.01.2022 12:45:00,993,133,43.7,123
09.01.2022 13:00:00,993,127,40.7,116
09.01.2022 13:15:00,994,155,54.8,144
09.01.2022 13:30:00,994,184,74.0,176
09.01.2022 13:45:00,994,216,93.0,210
09.01.2022 14:00:00,994,151,56.3,141
09.01.2022 14:15:00,994,135,45.4,126
09.01.2022 14:30:00,995,152,51.8,144
09.01.2022 14:45:00,995,168,59.1,160
09.01.2022 15:00:00,995,97.0,30.9,87.4
09.01.2022 15:15:00,995,30.0,4.70,26.5
09.01.2022 15:30:00,996,38.2,8.66,34.6
09.01.2022 15:45:00,996,18.1,0.258,19.3
09.01.2022 16:00:00,996,23.8,3.75,22.9
09.01.2022 16:15:00,996,17.8,0.980,15.7
09.01.2022 16:30:00,997,4.54,-3.88,2.26
09.01.2022 16:45:00,997,1.31,-5.01,-0.588
09.01.2022 17:00:00,997,0.0701,-5.41,-2.94
09.01.2022 17:15:00,997,-0.0209,-5.49,-2.04
09.01.2022 17:30:00,998,-0.0465,-5.47,-1.99
09.01.2022 17:45:00,998,-0.0293,-5.52,-2.66
09.01.2022 18:00:00,998,-0.0434,-5.51,-3.09
09.01.2022 18:15:00,998,-0.0390,-5.52,-2.17
09.01.2022 18:30:00,999,-0.0339,-5.54,-3.30
09.01.2022 18:45:00,999,-0.0674,-5.56,-3.19
09.01.2022 19:00:00,999,-0.0528,-5.60,-3.65
09.01.2022 19:15:00,999,-0.0820,-5.59,-2.92
09.01.2022 19:30:00,1000,-0.0893,-5.64,-3.84
09.01.2022 19:45:00,1000,-0.118,-5.63,-4.16
09.01.2022 20:00:00,1000,-0.101,-5.66,-3.71
09.01.2022 20:15:00,1000,-0.107,-5.70,-3.78
09.01.2022 20:30:00,1001,-0.0971,-5.69,-3.42
09.01.2022 20:45:00,1001,-0.0947,-5.69,-2.20
09.01.2022 21:00:00,1001,-0.0874,-5.63,-2.72
09.01.2022 21:15:00,1002,-0.0616,-5.63,-1.65
09.01.2022 21:30:00,1002,-0.0774,-5.63,-1.64
09.01.2022 21:45:00,1002,-0.140,-5.70,-3.15
09.01.2022 22:00:00,1003,-0.147,-5.76,-1.50
09.01.2022 22:15:00,1003,-0.158,-5.77,-3.01
09.01.2022 22:30:00,1003,-0.126,-5.79,-2.49
09.01.2022 22:45:00,1003,-0.115,-5.77,-0.739
09.01.2022 23:00:00,1004,-0.111,-5.68,-0.432
09.01.2022 23:15:00,1004,-0.127,-5.70,-0.562
09.01.2022 23:30:00,1004,-0.115,-5.69,-1.96
09.01.2022 23:45:00,1004,-0.162,-5.76,-3.09
10.01.2022 00:00:00,1005,-0.198,-5.82,-3.39
10.01.2022 00:15:00,1005,-0.185,-5.86,-3.55
10.01.2022 00:30:00,1005,-0.199,-5.92,-3.77
10.01.2022 00:45:00,1005,-0.209,-5.92,-3.70
10.01.2022 01:00:00,1006,-0.217,-5.94,-3.75
10.01.2022 01:15:00,1006,-0.192,-5.93,-3.87
10.01.2022 01:30:00,1006,-0.166,-5.95,-3.77
10.01.2022 01:45:00,1006,-0.231,-5.91,-3.49
10.01.2022 02:00:00,1007,-0.156,-5.89,-3.66
10.01.2022 02:15:00,1007,-0.164,-5.84,-4.08
10.01.2022 02:30:00,1007,-0.190,-5.83,-4.23
10.01.2022 02:45:00,1007,-0.189,-5.89,-4.25
10.01.2022 03:00:00,1008,-0.225,-5.89,-4.32
10.01.2022 03:15:00,1008,-0.235,-5.93,-4.39
10.01.2022 03:30:00,1008,-0.255,-6.00,-4.61
10.01.2022 03:45:00,1009,-0.287,-6.04,-4.40
10.01.2022 04:00:00,1009,-0.281,-6.10,-4.52
10.01.2022 04:15:00,1009,-0.292,-6.13,-4.49
10.01.2022 04:30:00,1009,-0.311,-6.17,-4.40
10.01.2022 04:45:00,1009,-0.329,-6.21,-4.23
10.01.2022 05:00:00,1010,-0.318,-6.18,-4.21
10.01.2022 05:15:00,1010,-0.336,-6.23,-3.96
10.01.2022 05:30:00,1010,-0.324,-6.21,-3.85
10.01.2022 05:45:00,1011,-0.309,-6.20,-4.03
10.01.2022 06:00:00,1011,-0.325,-6.21,-4.10
10.01.2022 06:15:00,1011,-0.322,-6.23,-4.01
10.01.2022 06:30:00,1012,-0.322,-6.23,-3.91
10.01.2022 06:45:00,1012,-0.323,-6.21,-4.09
10.01.2022 07:00:00,1012,-0.333,-6.22,-4.29
10.01.2022 07:15:00,1013,-0.343,-6.29,-4.00
10.01.2022 07:30:00,1013,-0.376,-6.35,-4.21
10.01.2022 07:45:00,1013,-0.367,-6.36,-3.81
10.01.2022 08:00:00,1014,-0.302,-6.38,-3.78
10.01.2022 08:15:00,1014,0.342,-6.19,-3.10
10.01.2022 08:30:00,1014,2.66,-5.51,-0.286
10.01.2022 08:45:00,1015,7.76,-3.85,5.72
10.01.2022 09:00:00,1015,21.1,1.42,17.3
10.01.2022 09:15:00,1015,23.9,3.28,20.9
10.01.2022 09:30:00,1016,44.0,9.04,38.8
10.01.2022 09:45:00,1016,80.4,22.4,76.8
10.01.2022 10:00:00,1016,108,33.2,116
10.01.2022 10:15:00,1016,151,56.3,143
10.01.2022 10:30:00,1017,134,55.5,119
10.01.2022 10:45:00,1017,162,75.1,134
10.01.2022 11:00:00,1017,176,89.5,149
10.01.2022 11:15:00,1018,188,99.2,166
10.01.2022 11:30:00,1018,204,110,187
10.01.2022 11:45:00,1018,219,120,211
10.01.2022 12:00:00,1018,227,128,226
10.01.2022 12:15:00,1018,231,132,236
10.01.2022 12:30:00,1018,231,134,238
10.01.2022 12:45:00,1019,230,133,239
10.01.2022 13:00:00,1019,228,131,239
10.01.2022 13:15:00,1019,222,127,234
10.01.2022 13:30:00,1019,212,119,224
10.01.2022 13:45:00,1019,200,110,214
10.01.2022 14:00:00,1020,186,97.7,201
10.01.2022 14:15:00,1020,170,82.1,185
10.01.2022 14:30:00,1020,152,67.0,164
10.01.2022 14:45:00,1020,132,54.4,139
10.01.2022 15:00:00,1020,108,43.3,118
10.01.2022 15:15:00,1021,89.3,37.5,95.1
10.01.2022 15:30:00,1021,72.3,35.7,69.6
10.01.2022 15:45:00,1021,60.0,36.6,45.8
10.01.2022 16:00:00,1021,36.2,20.1,23.4
10.01.2022 16:15:00,1022,12.7,0.230,7.28
10.01.2022 16:30:00,1022,3.99,-4.39,-0.396
10.01.2022 16:45:00,1022,1.03,-5.38,-3.35
10.01.2022 17:00:00,1022,-0.00580,-5.70,-4.40
10.01.2022 17:15:00,1022,-0.161,-5.79,-4.43
10.01.2022 17:30:00,1023,-0.155,-5.84,-4.34
10.01.2022 17:45:00,1023,-0.170,-5.86,-4.21
10.01.2022 18:00:00,1023,-0.185,-5.87,-4.37
10.01.2022 18:15:00,1023,-0.213,-5.94,-4.01
10.01.2022 18:30:00,1023,-0.194,-5.95,-4.01
10.01.2022 18:45:00,1024,-0.222,-5.92,-4.05
10.01.2022 19:00:00,1024,-0.234,-5.97,-4.15
10.01.2022 19:15:00,1024,-0.220,-6.01,-4.17
10.01.2022 19:30:00,1024,-0.237,-6.03,-4.11
10.01.2022 19:45:00,1024,-0.281,-6.07,-4.09
10.01.2022 20:00:00,1025,-0.297,-6.11,-4.05
10.01.2022 20:15:00,1025,-0.303,-6.14,-4.02
10.01.2022 20:30:00,1025,-0.289,-6.19,-3.91
10.01.2022 20:45:00,1025,-0.296,-6.25,-3.89
10.01.2022 21:00:00,1025,-0.345,-6.29,-3.69
10.01.2022 21:15:00,1025,-0.401,-6.35,-3.64
10.01.2022 21:30:00,1026,-0.384,-6.43,-2.56
10.01.2022 21:45:00,1026,-0.442,-6.55,-1.70
10.01.2022 22:00:00,1026,-0.493,-6.66,-0.425
10.01.2022 22:15:00,1026,-0.541,-6.78,-0.722
