"Time","rel. Luftfeuchtigkeit in %","Temperatur in °C","PV-Modultemperatur in °C"
19.10.2022 00:15:00,0.000867,10.9,9.62
19.10.2022 00:30:00,0.000667,10.9,9.93
19.10.2022 00:45:00,0.00100,11.2,10.1
19.10.2022 01:00:00,0.000800,11.6,10.4
19.10.2022 01:15:00,0.000933,11.6,10.4
19.10.2022 01:30:00,0.00120,11.8,10.5
19.10.2022 01:45:00,0.000600,11.9,10.8
19.10.2022 02:00:00,0.00113,11.9,10.9
19.10.2022 02:15:00,0.00120,11.8,10.9
19.10.2022 02:30:00,0.000867,11.8,10.7
19.10.2022 02:45:00,0.00133,11.6,10.4
19.10.2022 03:00:00,0.00133,11.7,10.4
19.10.2022 03:15:00,0.000933,11.7,10.5
19.10.2022 03:30:00,0.00107,11.5,10.1
19.10.2022 03:45:00,0.00107,11.3,9.85
19.10.2022 04:00:00,0.00120,11.2,10.1
19.10.2022 04:15:00,0.000600,11.2,9.97
19.10.2022 04:30:00,0.00120,11.2,9.33
19.10.2022 04:45:00,0.000867,11.0,8.56
19.10.2022 05:00:00,0.000867,11.1,9.36
19.10.2022 05:15:00,0.000600,11.0,9.75
19.10.2022 05:30:00,0.000800,10.8,9.45
19.10.2022 05:45:00,0.00147,10.6,8.64
19.10.2022 06:00:00,0.00147,10.5,9.05
19.10.2022 06:15:00,0.00100,10.5,9.47
19.10.2022 06:30:00,0.00113,10.6,9.51
19.10.2022 06:45:00,0.00120,10.9,9.70
19.10.2022 07:00:00,0.00113,11.0,9.84
19.10.2022 07:15:00,0.00120,11.0,9.99
19.10.2022 07:30:00,0.00147,11.1,10.1
19.10.2022 07:45:00,0.00120,11.0,10.1
19.10.2022 08:00:00,0.00120,11.0,10.1
19.10.2022 08:15:00,0.00100,11.1,10.3
19.10.2022 08:30:00,0.00113,11.3,10.6
19.10.2022 08:45:00,0.000800,11.3,10.8
19.10.2022 09:00:00,0.00127,11.3,11.1
19.10.2022 09:15:00,0.00120,11.3,11.5
19.10.2022 09:30:00,0.00113,11.4,12.1
19.10.2022 09:45:00,0.000933,11.6,12.8
19.10.2022 10:00:00,0.00133,11.9,13.8
19.10.2022 10:15:00,0.00100,12.1,14.8
19.10.2022 10:30:00,0.000867,12.3,15.2
19.10.2022 10:45:00,0.00113,12.4,15.4
19.10.2022 11:00:00,0.00113,12.5,15.8
19.10.2022 11:15:00,0.00107,12.5,16.4
19.10.2022 11:30:00,0.000867,12.6,16.5
19.10.2022 11:45:00,0.00120,12.6,16.6
19.10.2022 12:00:00,0.00133,12.6,16.7
19.10.2022 12:15:00,0.00113,12.6,17.1
19.10.2022 12:30:00,0.000867,12.6,18.0
19.10.2022 12:45:00,0.000733,12.9,18.5
19.10.2022 13:00:00,0.00100,12.9,20.0
19.10.2022 13:15:00,0.00127,13.0,19.2
19.10.2022 13:30:00,0.00120,13.1,19.3
19.10.2022 13:45:00,0.00120,13.0,18.1
19.10.2022 14:00:00,0.000733,13.5,24.8
19.10.2022 14:15:00,0.000933,13.5,25.7
19.10.2022 14:30:00,0.000533,13.2,20.2
19.10.2022 14:45:00,0.000600,13.6,21.5
19.10.2022 15:00:00,0.000733,13.9,24.0
19.10.2022 15:15:00,0.000733,14.3,25.6
19.10.2022 15:30:00,0.000933,14.7,28.1
19.10.2022 15:45:00,0.000867,14.5,25.0
19.10.2022 16:00:00,0.000533,14.4,23.3
19.10.2022 16:15:00,0.000867,14.0,20.1
19.10.2022 16:30:00,0.000933,13.5,16.9
19.10.2022 16:45:00,0.00113,13.3,15.5
19.10.2022 17:00:00,0.000733,13.0,14.3
19.10.2022 17:15:00,0.000867,12.7,13.0
19.10.2022 17:30:00,0.00147,12.6,12.2
19.10.2022 17:45:00,0.00133,12.3,11.4
19.10.2022 18:00:00,0.00127,11.9,10.4
19.10.2022 18:15:00,0.000867,11.6,9.44
19.10.2022 18:30:00,0.000867,11.3,8.78
19.10.2022 18:45:00,0.00120,11.2,8.59
19.10.2022 19:00:00,0.000933,10.9,8.21
19.10.2022 19:15:00,0.00113,10.5,7.74
19.10.2022 19:30:00,0.00100,10.4,7.72
19.10.2022 19:45:00,0.00100,10.2,7.69
19.10.2022 20:00:00,0.00133,10.1,7.78
19.10.2022 20:15:00,0.00107,10.1,7.80
19.10.2022 20:30:00,0.00107,10.0,7.82
19.10.2022 20:45:00,0.00100,9.97,7.72
19.10.2022 21:00:00,0.00107,9.93,7.73
19.10.2022 21:15:00,0.000667,9.81,7.77
19.10.2022 21:30:00,0.00113,9.74,7.61
19.10.2022 21:45:00,0.00100,9.65,7.46
19.10.2022 22:00:00,0.00153,9.47,7.29
19.10.2022 22:15:00,0.00113,9.35,7.06
19.10.2022 22:30:00,0.00113,9.31,6.86
19.10.2022 22:45:00,0.00147,9.14,6.63
19.10.2022 23:00:00,0.00147,9.05,6.53
19.10.2022 23:15:00,0.00107,8.98,6.37
19.10.2022 23:30:00,0.00147,8.80,6.22
19.10.2022 23:45:00,0.00193,8.59,6.05
20.10.2022 00:00:00,0.00113,8.47,6.02
20.10.2022 00:15:00,0.00127,8.45,5.94
20.10.2022 00:30:00,0.00100,8.30,5.84
20.10.2022 00:45:00,0.00100,8.11,5.68
20.10.2022 01:00:00,0.00140,8.03,5.75
20.10.2022 01:15:00,0.00133,7.83,5.61
20.10.2022 01:30:00,0.00147,7.66,5.37
20.10.2022 01:45:00,0.00133,7.65,5.36
20.10.2022 02:00:00,0.00187,7.54,5.21
20.10.2022 02:15:00,0.00167,7.36,5.06
20.10.2022 02:30:00,0.00160,7.21,4.93
20.10.2022 02:45:00,0.00187,7.24,5.04
20.10.2022 03:00:00,0.00147,7.15,4.89
20.10.2022 03:15:00,0.00127,7.11,4.84
20.10.2022 03:30:00,0.00127,7.04,4.64
20.10.2022 03:45:00,0.00173,6.95,4.42
20.10.2022 04:00:00,0.00140,6.85,4.42
20.10.2022 04:15:00,0.00147,6.85,4.50
20.10.2022 04:30:00,0.00193,6.83,4.57
20.10.2022 04:45:00,0.00167,6.80,4.62
20.10.2022 05:00:00,0.00167,6.59,4.30
20.10.2022 05:15:00,0.00133,6.42,4.17
20.10.2022 05:30:00,0.00193,6.38,4.12
20.10.2022 05:45:00,0.00140,6.37,4.15
20.10.2022 06:00:00,0.00147,6.24,4.09
20.10.2022 06:15:00,0.00187,6.17,4.07
20.10.2022 06:30:00,0.00160,6.21,4.16
20.10.2022 06:45:00,0.00153,6.22,4.25
20.10.2022 07:00:00,0.00140,6.17,4.21
20.10.2022 07:15:00,0.00180,6.06,4.18
20.10.2022 07:30:00,0.00173,6.09,4.22
20.10.2022 07:45:00,0.00200,6.08,4.24
20.10.2022 08:00:00,0.00147,6.11,4.35
20.10.2022 08:15:00,0.00193,6.16,4.39
20.10.2022 08:30:00,0.00153,6.02,4.40
20.10.2022 08:45:00,0.00167,6.03,4.70
20.10.2022 09:00:00,0.00120,6.12,5.43
20.10.2022 09:15:00,0.00173,6.37,6.33
20.10.2022 09:30:00,0.00140,6.75,7.54
20.10.2022 09:45:00,0.00140,7.07,9.18
20.10.2022 10:00:00,0.00147,7.35,9.60
20.10.2022 10:15:00,0.00127,7.50,9.45
20.10.2022 10:30:00,0.00133,7.55,8.99
20.10.2022 10:45:00,0.00173,7.71,9.51
20.10.2022 11:00:00,0.00133,7.98,10.7
20.10.2022 11:15:00,0.00140,8.34,11.7
20.10.2022 11:30:00,0.00147,8.89,14.6
20.10.2022 11:45:00,0.00140,9.39,17.1
20.10.2022 12:00:00,0.00127,9.65,16.8
20.10.2022 12:15:00,0.00100,9.78,14.9
20.10.2022 12:30:00,0.00160,9.97,14.5
20.10.2022 12:45:00,0.00153,10.4,14.8
20.10.2022 13:00:00,0.000933,10.7,15.0
20.10.2022 13:15:00,0.00127,11.0,14.9
20.10.2022 13:30:00,0.00147,11.1,15.1
20.10.2022 13:45:00,0.00140,11.5,16.0
20.10.2022 14:00:00,0.00160,11.7,16.0
20.10.2022 14:15:00,0.00167,11.9,15.4
20.10.2022 14:30:00,0.00140,12.0,14.6
20.10.2022 14:45:00,0.00100,12.1,13.9
20.10.2022 15:00:00,0.00167,12.1,13.5
20.10.2022 15:15:00,0.00113,12.1,13.0
20.10.2022 15:30:00,0.000933,12.2,13.0
20.10.2022 15:45:00,0.00167,12.1,12.6
20.10.2022 16:00:00,0.00167,11.6,11.2
20.10.2022 16:15:00,0.00107,11.2,10.9
20.10.2022 16:30:00,0.00107,11.0,10.8
20.10.2022 16:45:00,0.00120,10.9,10.7
20.10.2022 17:00:00,0.00180,10.9,10.7
20.10.2022 17:15:00,0.00160,10.9,10.7
20.10.2022 17:30:00,0.00133,10.9,10.6
20.10.2022 17:45:00,0.00133,10.8,10.5
20.10.2022 18:00:00,0.00140,10.9,10.7
20.10.2022 18:15:00,0.00147,11.1,10.7
20.10.2022 18:30:00,0.00167,11.3,10.8
20.10.2022 18:45:00,0.00167,11.4,10.8
20.10.2022 19:00:00,0.00127,11.4,11.0
20.10.2022 19:15:00,0.00107,11.5,11.2
20.10.2022 19:30:00,0.00147,11.5,11.2
20.10.2022 19:45:00,0.00107,11.5,11.3
20.10.2022 20:00:00,0.00133,11.6,11.3
20.10.2022 20:15:00,0.00153,11.7,11.3
20.10.2022 20:30:00,0.000933,11.8,11.4
20.10.2022 20:45:00,0.00113,11.9,11.4
20.10.2022 21:00:00,0.00127,11.9,11.4
20.10.2022 21:15:00,0.00120,11.9,11.2
20.10.2022 21:30:00,0.00120,11.9,10.7
20.10.2022 21:45:00,0.00120,11.7,10.2
20.10.2022 22:00:00,0.00147,11.6,9.93
20.10.2022 22:15:00,0.00140,11.5,9.86
20.10.2022 22:30:00,0.00147,11.4,9.98
20.10.2022 22:45:00,0.00120,11.4,9.89
20.10.2022 23:00:00,0.00107,11.3,9.59
20.10.2022 23:15:00,0.00127,11.1,9.54
20.10.2022 23:30:00,0.00140,11.1,9.44
20.10.2022 23:45:00,0.00173,11.0,9.37
21.10.2022 00:00:00,0.00133,10.9,9.33
21.10.2022 00:15:00,0.00107,10.8,9.32
21.10.2022 00:30:00,0.00187,10.8,9.28
21.10.2022 00:45:00,0.00100,10.8,9.27
21.10.2022 01:00:00,0.00147,10.8,9.37
21.10.2022 01:15:00,0.00100,10.8,9.84
21.10.2022 01:30:00,0.00133,10.9,10.1
21.10.2022 01:45:00,0.00133,11.1,9.89
21.10.2022 02:00:00,0.00133,11.1,9.67
21.10.2022 02:15:00,0.00120,11.1,9.55
21.10.2022 02:30:00,0.00187,11.0,9.42
21.10.2022 02:45:00,0.00180,10.8,9.29
21.10.2022 03:00:00,0.00107,10.9,9.36
21.10.2022 03:15:00,0.00153,10.9,9.43
21.10.2022 03:30:00,0.00153,10.9,9.51
21.10.2022 03:45:00,0.00127,10.9,9.54
21.10.2022 04:00:00,0.00127,11.0,9.58
21.10.2022 04:15:00,0.00180,11.0,9.90
21.10.2022 04:30:00,0.00147,11.1,10.3
21.10.2022 04:45:00,0.000933,11.4,10.7
21.10.2022 05:00:00,0.00187,11.6,11.1
21.10.2022 05:15:00,0.00100,11.7,11.2
21.10.2022 05:30:00,0.00147,11.5,11.1
21.10.2022 05:45:00,0.000933,11.4,11.0
21.10.2022 06:00:00,0.00153,11.7,11.1
21.10.2022 06:15:00,0.00153,11.8,11.3
21.10.2022 06:30:00,0.00133,11.7,11.3
21.10.2022 06:45:00,0.00147,11.7,11.3
21.10.2022 07:00:00,0.00120,11.6,11.2
21.10.2022 07:15:00,0.00127,11.7,11.3
21.10.2022 07:30:00,0.00127,11.8,11.5
21.10.2022 07:45:00,0.00113,11.9,11.5
21.10.2022 08:00:00,0.00153,11.9,11.0
21.10.2022 08:15:00,0.00153,11.8,10.7
21.10.2022 08:30:00,0.00140,11.9,11.0
21.10.2022 08:45:00,0.00113,12.0,11.6
21.10.2022 09:00:00,0.00113,12.1,11.8
21.10.2022 09:15:00,0.00113,12.5,14.0
21.10.2022 09:30:00,0.00107,12.9,16.3
21.10.2022 09:45:00,0.00100,13.1,18.2
21.10.2022 10:00:00,0.000800,13.2,17.5
21.10.2022 10:15:00,0.000800,12.9,15.8
21.10.2022 10:30:00,0.000733,13.6,20.4
21.10.2022 10:45:00,0.000800,14.5,27.8
21.10.2022 11:00:00,0.000867,14.5,27.9
21.10.2022 11:15:00,0.000467,14.1,22.3
21.10.2022 11:30:00,0.000733,14.2,21.0
21.10.2022 11:45:00,0.000800,14.5,23.7
21.10.2022 12:00:00,0.00100,14.6,21.4
21.10.2022 12:15:00,0.000600,14.9,22.6
21.10.2022 12:30:00,0.000600,15.6,28.2
21.10.2022 12:45:00,0.000667,15.8,28.5
21.10.2022 13:00:00,0.000933,15.8,26.2
21.10.2022 13:15:00,0.000333,15.8,23.1
21.10.2022 13:30:00,0.000600,15.8,21.8
21.10.2022 13:45:00,0.00107,16.0,21.8
21.10.2022 14:00:00,0.000933,16.1,21.9
21.10.2022 14:15:00,0.000800,16.2,21.6
21.10.2022 14:30:00,0.000867,16.1,20.8
21.10.2022 14:45:00,0.00127,16.1,20.1
21.10.2022 15:00:00,0.00140,16.0,19.6
21.10.2022 15:15:00,0.000600,16.0,19.0
21.10.2022 15:30:00,0.000867,15.9,18.2
21.10.2022 15:45:00,0.000933,15.9,18.0
21.10.2022 16:00:00,0.00113,15.9,17.8
21.10.2022 16:15:00,0.000733,15.9,17.6
21.10.2022 16:30:00,0.00100,16.0,17.8
21.10.2022 16:45:00,0.00100,16.1,18.0
21.10.2022 17:00:00,0.000867,16.1,17.5
21.10.2022 17:15:00,0.00113,16.0,16.3
21.10.2022 17:30:00,0.00100,15.8,15.8
21.10.2022 17:45:00,0.000933,15.8,15.6
21.10.2022 18:00:00,0.00120,15.7,15.5
21.10.2022 18:15:00,0.000667,15.7,15.5
21.10.2022 18:30:00,0.000800,15.7,15.4
21.10.2022 18:45:00,0.000867,15.6,15.3
21.10.2022 19:00:00,0.00153,15.5,15.3
21.10.2022 19:15:00,0.000800,15.5,15.2
21.10.2022 19:30:00,0.000933,15.4,15.2
21.10.2022 19:45:00,0.000600,15.2,15.0
21.10.2022 20:00:00,0.00107,15.1,14.6
21.10.2022 20:15:00,0.00100,15.0,14.4
21.10.2022 20:30:00,0.000867,14.9,14.5
21.10.2022 20:45:00,0.000600,14.9,14.2
21.10.2022 21:00:00,0.00113,14.7,13.4
21.10.2022 21:15:00,0.00127,14.5,13.1
21.10.2022 21:30:00,0.000933,14.4,13.2
21.10.2022 21:45:00,0.000733,14.2,12.4
21.10.2022 22:00:00,0.00100,14.0,12.1
21.10.2022 22:15:00,0.000733,13.9,12.0
21.10.2022 22:30:00,0.000933,13.8,11.9
21.10.2022 22:45:00,0.000933,13.7,11.7
21.10.2022 23:00:00,0.000933,13.6,11.6
21.10.2022 23:15:00,0.000933,13.6,11.4
21.10.2022 23:30:00,0.000933,13.4,11.3
21.10.2022 23:45:00,0.000933,13.4,11.2
22.10.2022 00:00:00,0.00107,13.4,11.2
22.10.2022 00:15:00,0.00120,13.3,11.3
22.10.2022 00:30:00,0.00100,13.3,11.4
22.10.2022 00:45:00,0.000933,13.3,11.5
22.10.2022 01:00:00,0.00133,13.2,11.4
22.10.2022 01:15:00,0.00107,13.3,11.3
22.10.2022 01:30:00,0.000933,13.3,11.3
22.10.2022 01:45:00,0.00120,13.3,11.3
22.10.2022 02:00:00,0.00113,13.0,11.1
22.10.2022 02:15:00,0.000800,12.8,10.8
22.10.2022 02:30:00,0.00133,12.7,10.8
22.10.2022 02:45:00,0.00167,12.7,10.8
22.10.2022 03:00:00,0.00113,12.6,10.8
22.10.2022 03:15:00,0.000867,12.4,10.8
22.10.2022 03:30:00,0.00113,12.3,10.6
22.10.2022 03:45:00,0.00107,12.1,10.4
22.10.2022 04:00:00,0.00113,12.1,10.2
22.10.2022 04:15:00,0.000600,12.1,10.3
22.10.2022 04:30:00,0.00100,12.0,10.4
22.10.2022 04:45:00,0.00140,11.9,10.3
22.10.2022 05:00:00,0.00160,11.8,10.2
22.10.2022 05:15:00,0.00120,11.7,10.2
22.10.2022 05:30:00,0.000867,11.6,10.2
22.10.2022 05:45:00,0.00120,11.6,10.2
22.10.2022 06:00:00,0.00113,11.6,9.92
22.10.2022 06:15:00,0.00107,11.5,9.65
22.10.2022 06:30:00,0.00127,11.7,9.71
22.10.2022 06:45:00,0.00140,11.8,9.73
22.10.2022 07:00:00,0.00180,11.8,9.83
22.10.2022 07:15:00,0.00107,11.7,9.84
22.10.2022 07:30:00,0.00147,11.7,9.92
22.10.2022 07:45:00,0.00153,11.6,10.1
22.10.2022 08:00:00,0.00127,11.5,10.1
22.10.2022 08:15:00,0.00127,11.6,10.0
22.10.2022 08:30:00,0.00113,11.8,10.3
22.10.2022 08:45:00,0.000933,11.8,10.7
22.10.2022 09:00:00,0.00167,11.9,11.2
22.10.2022 09:15:00,0.00113,12.3,13.0
22.10.2022 09:30:00,0.00107,12.7,14.2
22.10.2022 09:45:00,0.000800,13.1,15.6
22.10.2022 10:00:00,0.000867,13.4,16.9
22.10.2022 10:15:00,0.000800,13.7,18.4
22.10.2022 10:30:00,0.000933,13.5,16.1
22.10.2022 10:45:00,0.00100,13.5,15.9
22.10.2022 11:00:00,0.00113,13.7,17.0
22.10.2022 11:15:00,0.000867,13.9,16.8
22.10.2022 11:30:00,0.00127,14.5,21.7
22.10.2022 11:45:00,0.000600,15.1,26.5
22.10.2022 12:00:00,0.000600,15.5,29.1
22.10.2022 12:15:00,0.000533,15.9,28.8
22.10.2022 12:30:00,0.000400,16.2,28.1
22.10.2022 12:45:00,0.000733,16.0,22.7
22.10.2022 13:00:00,0.000533,15.9,20.3
22.10.2022 13:15:00,0.000600,15.8,19.1
22.10.2022 13:30:00,0.000933,15.9,19.2
22.10.2022 13:45:00,0.00107,15.7,18.4
22.10.2022 14:00:00,0.000333,15.7,18.3
22.10.2022 14:15:00,0.000800,15.4,17.6
22.10.2022 14:30:00,0.000467,15.4,19.1
22.10.2022 14:45:00,0.000933,15.4,18.4
22.10.2022 15:00:00,0.000933,15.1,16.7
22.10.2022 15:15:00,0.00107,15.1,16.4
22.10.2022 15:30:00,0.000800,15.5,18.0
22.10.2022 15:45:00,0.000733,15.4,16.8
22.10.2022 16:00:00,0.000867,15.4,17.2
22.10.2022 16:15:00,0.00140,16.2,19.9
22.10.2022 16:30:00,0.00127,16.6,21.5
22.10.2022 16:45:00,0.00120,16.2,19.4
22.10.2022 17:00:00,0.00100,15.9,17.3
22.10.2022 17:15:00,0.000933,15.9,16.8
22.10.2022 17:30:00,0.00100,16.0,16.5
22.10.2022 17:45:00,0.000933,15.6,14.9
22.10.2022 18:00:00,0.00133,15.3,13.5
22.10.2022 18:15:00,0.00133,15.1,12.8
22.10.2022 18:30:00,0.000600,14.8,12.4
22.10.2022 18:45:00,0.00113,14.7,12.1
22.10.2022 19:00:00,0.000933,14.4,11.7
22.10.2022 19:15:00,0.000933,14.3,11.2
22.10.2022 19:30:00,0.00113,14.1,10.8
22.10.2022 19:45:00,0.00120,14.0,10.6
22.10.2022 20:00:00,0.00120,13.9,10.3
22.10.2022 20:15:00,0.00113,13.7,10.1
22.10.2022 20:30:00,0.000933,13.4,9.75
22.10.2022 20:45:00,0.00127,12.7,9.34
22.10.2022 21:00:00,0.00153,12.6,9.04
22.10.2022 21:15:00,0.000867,12.4,8.93
22.10.2022 21:30:00,0.00147,12.3,9.01
22.10.2022 21:45:00,0.00193,12.1,8.78
22.10.2022 22:00:00,0.00153,11.8,8.86
22.10.2022 22:15:00,0.000533,11.7,8.90
22.10.2022 22:30:00,0.00127,11.6,8.96
22.10.2022 22:45:00,0.00133,11.5,9.00
22.10.2022 23:00:00,0.00113,11.5,8.92
22.10.2022 23:15:00,0.00133,11.5,9.11
22.10.2022 23:30:00,0.000933,11.4,9.10
22.10.2022 23:45:00,0.00100,11.4,9.13
23.10.2022 00:00:00,0.00100,11.4,9.28
23.10.2022 00:15:00,0.00127,11.4,9.08
23.10.2022 00:30:00,0.000800,11.3,8.88
23.10.2022 00:45:00,0.00100,11.2,8.87
23.10.2022 01:00:00,0.00113,11.2,9.06
23.10.2022 01:15:00,0.000733,11.2,9.34
23.10.2022 01:30:00,0.00113,11.2,9.08
23.10.2022 01:45:00,0.00100,11.2,8.91
23.10.2022 02:00:00,0.00153,11.1,8.95
23.10.2022 02:15:00,0.00113,11.1,8.76
23.10.2022 02:30:00,0.00100,11.1,8.75
23.10.2022 02:45:00,0.00120,11.1,8.76
23.10.2022 03:00:00,0.000933,11.2,8.85
23.10.2022 03:15:00,0.00127,11.1,8.70
23.10.2022 03:30:00,0.000867,11.0,8.33
23.10.2022 03:45:00,0.00120,10.8,8.44
23.10.2022 04:00:00,0.00140,10.7,8.49
23.10.2022 04:15:00,0.00147,10.7,8.57
23.10.2022 04:30:00,0.00127,10.6,8.54
23.10.2022 04:45:00,0.00133,10.5,8.35
23.10.2022 05:00:00,0.000933,10.4,8.23
23.10.2022 05:15:00,0.00127,10.1,7.86
23.10.2022 05:30:00,0.00113,9.91,7.74
23.10.2022 05:45:00,0.00133,9.79,7.87
23.10.2022 06:00:00,0.000733,9.77,8.03
23.10.2022 06:15:00,0.000933,9.84,8.14
23.10.2022 06:30:00,0.00120,9.81,7.93
23.10.2022 06:45:00,0.000933,9.82,7.92
23.10.2022 07:00:00,0.00153,9.85,8.05
23.10.2022 07:15:00,0.000667,9.73,7.98
23.10.2022 07:30:00,0.00120,9.66,7.95
23.10.2022 07:45:00,0.00100,9.71,8.15
23.10.2022 08:00:00,0.00113,9.56,8.11
23.10.2022 08:15:00,0.00127,9.57,8.06
23.10.2022 08:30:00,0.00120,9.56,8.31
23.10.2022 08:45:00,0.00140,9.62,8.73
23.10.2022 09:00:00,0.00107,9.61,9.05
23.10.2022 09:15:00,0.00127,9.64,9.36
23.10.2022 09:30:00,0.000867,9.66,9.64
23.10.2022 09:45:00,0.00107,10.1,10.2
23.10.2022 10:00:00,0.00107,10.6,10.8
23.10.2022 10:15:00,0.00167,10.9,11.3
23.10.2022 10:30:00,0.00100,11.2,12.0
23.10.2022 10:45:00,0.000933,11.6,12.9
23.10.2022 11:00:00,0.00213,11.9,13.5
23.10.2022 11:15:00,0.00153,12.2,13.9
23.10.2022 11:30:00,0.000933,12.5,15.0
23.10.2022 11:45:00,0.00100,12.9,16.1
23.10.2022 12:00:00,0.00140,13.3,17.1
23.10.2022 12:15:00,0.00180,13.8,18.9
23.10.2022 12:30:00,0.00120,14.4,20.1
23.10.2022 12:45:00,0.00113,14.9,21.2
23.10.2022 13:00:00,0.000867,15.3,21.7
23.10.2022 13:15:00,0.000800,15.6,20.9
23.10.2022 13:30:00,0.000933,15.6,19.3
23.10.2022 13:45:00,0.000800,15.6,19.1
23.10.2022 14:00:00,0.000867,15.7,18.7
23.10.2022 14:15:00,0.000867,15.5,18.0
23.10.2022 14:30:00,0.000800,15.5,17.3
23.10.2022 14:45:00,0.000600,15.5,17.2
23.10.2022 15:00:00,0.00100,15.7,17.6
23.10.2022 15:15:00,0.000867,15.7,17.5
23.10.2022 15:30:00,0.00160,15.7,17.3
23.10.2022 15:45:00,0.000867,15.7,17.3
23.10.2022 16:00:00,0.000800,15.7,17.1
23.10.2022 16:15:00,0.000867,15.8,16.7
23.10.2022 16:30:00,0.00113,15.7,16.3
23.10.2022 16:45:00,0.00120,15.6,15.9
23.10.2022 17:00:00,0.00100,15.6,15.7
23.10.2022 17:15:00,0.00113,15.6,15.6
23.10.2022 17:30:00,0.000867,15.6,15.3
23.10.2022 17:45:00,0.00113,15.5,14.9
23.10.2022 18:00:00,0.00113,15.3,14.5
23.10.2022 18:15:00,0.00120,15.2,14.1
23.10.2022 18:30:00,0.000867,15.1,13.9
23.10.2022 18:45:00,0.00133,15.1,13.9
23.10.2022 19:00:00,0.00147,15.1,13.8
23.10.2022 19:15:00,0.00120,15.1,13.4
23.10.2022 19:30:00,0.00140,15.0,13.1
23.10.2022 19:45:00,0.00120,15.0,13.5
23.10.2022 20:00:00,0.00113,15.0,13.6
23.10.2022 20:15:00,0.00140,14.9,13.5
23.10.2022 20:30:00,0.00120,15.0,13.6
23.10.2022 20:45:00,0.00107,15.1,14.0
23.10.2022 21:00:00,0.00127,15.0,13.8
23.10.2022 21:15:00,0.00120,15.2,13.6
23.10.2022 21:30:00,0.00100,15.5,13.9
23.10.2022 21:45:00,0.00113,15.9,14.1
23.10.2022 22:00:00,0.000867,15.9,14.4
23.10.2022 22:15:00,0.00100,16.0,14.2
23.10.2022 22:30:00,0.00113,16.0,14.5
23.10.2022 22:45:00,0.00113,15.9,14.7
23.10.2022 23:00:00,0.000933,15.8,14.4
23.10.2022 23:15:00,0.00107,15.8,14.1
23.10.2022 23:30:00,0.000667,16.0,14.4
23.10.2022 23:45:00,0.00107,16.1,14.8
24.10.2022 00:00:00,0.00100,15.9,14.2
24.10.2022 00:15:00,0.000933,15.7,13.6
24.10.2022 00:30:00,0.00120,15.7,13.5
24.10.2022 00:45:00,0.00107,15.5,13.4
24.10.2022 01:00:00,0.00107,15.3,13.1
24.10.2022 01:15:00,0.00127,15.1,12.9
24.10.2022 01:30:00,0.00140,15.0,12.7
24.10.2022 01:45:00,0.00107,14.8,12.6
24.10.2022 02:00:00,0.00127,14.7,12.5
24.10.2022 02:15:00,0.00120,14.7,12.4
24.10.2022 02:30:00,0.00120,14.7,12.5
24.10.2022 02:45:00,0.00100,14.7,12.4
24.10.2022 03:00:00,0.000800,14.7,12.4
24.10.2022 03:15:00,0.00107,14.6,12.2
24.10.2022 03:30:00,0.00107,14.5,12.2
24.10.2022 03:45:00,0.000667,14.4,12.2
24.10.2022 04:00:00,0.00120,14.4,12.3
24.10.2022 04:15:00,0.00133,14.6,12.5
24.10.2022 04:30:00,0.00133,14.8,13.1
24.10.2022 04:45:00,0.00160,15.1,13.5
24.10.2022 05:00:00,0.000933,15.3,13.7
24.10.2022 05:15:00,0.00100,15.5,13.6
24.10.2022 05:30:00,0.00113,15.6,13.5
24.10.2022 05:45:00,0.000800,15.5,14.2
24.10.2022 06:00:00,0.00100,15.5,14.5
24.10.2022 06:15:00,0.00113,15.4,14.5
24.10.2022 06:30:00,0.00113,15.5,14.6
24.10.2022 06:45:00,0.00100,15.4,13.9
24.10.2022 07:00:00,0.00133,15.3,13.3
24.10.2022 07:15:00,0.000867,15.1,12.8
24.10.2022 07:30:00,0.00147,15.0,12.6
24.10.2022 07:45:00,0.000933,15.0,12.6
24.10.2022 08:00:00,0.00133,15.0,12.6
24.10.2022 08:15:00,0.00100,14.9,12.6
24.10.2022 08:30:00,0.00127,14.9,13.1
24.10.2022 08:45:00,0.00140,15.0,14.1
24.10.2022 09:00:00,0.00100,15.1,14.7
24.10.2022 09:15:00,0.00100,15.1,14.7
24.10.2022 09:30:00,0.000667,15.2,15.3
24.10.2022 09:45:00,0.00113,15.7,17.4
24.10.2022 10:00:00,0.000733,15.8,17.7
24.10.2022 10:15:00,0.000800,16.2,20.5
24.10.2022 10:30:00,0.000867,16.3,20.4
24.10.2022 10:45:00,0.000867,16.4,20.8
24.10.2022 11:00:00,0.000867,16.5,21.9
24.10.2022 11:15:00,0.000933,16.3,18.9
24.10.2022 11:30:00,0.00147,16.3,17.8
24.10.2022 11:45:00,0.000867,16.4,17.9
24.10.2022 12:00:00,0.00127,16.3,17.4
24.10.2022 12:15:00,0.00100,16.5,19.2
24.10.2022 12:30:00,0.000867,16.7,19.6
24.10.2022 12:45:00,0.000867,16.8,19.8
24.10.2022 13:00:00,0.00127,17.2,23.9
24.10.2022 13:15:00,0.00100,17.5,26.1
24.10.2022 13:30:00,0.000733,17.1,21.4
24.10.2022 13:45:00,0.000600,16.8,20.6
24.10.2022 14:00:00,0.000867,16.7,18.8
